Term	Gene	Chr	Start	End	Factor	Desc	Title	Class
GSM1925032	AT1G21970	Chr1	7727759	7727960	At1g19210: AP2EREBP family	protein:At1g19210; gene id:AT1G19210; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-At1g19210_colamp_a	TF	DAP-seq
GSM2130891	AT1G21970	Chr1	7727864	7729258	NFYC2	10 uM abscisic acid for 4 hours	AT1G56170_NFYC2_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130889	AT1G21970	Chr1	7727877	7729297	NFYC2	10 uM abscisic acid for 4 hours	AT1G56170_NFYC2_ABA_ChIP_rep2	TF	ChIP-seq
GSM1925023	AT1G21970	Chr1	7727882	7728083	AT1G71450: AP2EREBP family	protein:AT1G71450; gene id:AT1G71450; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-AT1G71450_col_a	TF	DAP-seq
GSM1925074	AT1G21970	Chr1	7727882	7728083	DEAR3: AP2EREBP family	protein:DEAR3; gene id:AT2G23340; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-DEAR3_col_a	TF	DAP-seq
GSM1566967	AT1G21970	Chr1	7727890	7728755	LEAFY/LFY	p35S:LFYTERE; 15 day-old seedlings	p35S:LFYTERE; rep2	TF	ChIP-seq
GSM1925653	AT1G21970	Chr1	7727956	7728157	TCP16: TCP family	protein:TCP16; gene id:AT3G45150; protein family:TCP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-TCP_tnt-TCP16_colamp_a	TF	DAP-seq
GSM1925777	AT1G21970	Chr1	7727960	7728161	HY5a: bZIP family	protein:HY5; gene id:AT5G11260; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:v3a; subset:motif	DAPSeq-bZIP_tnt-HY5_colamp_v3a	TF	DAP-seq
GSM1925781	AT1G21970	Chr1	7727961	7728162	TGA2: bZIP family	protein:TGA2; gene id:AT5G06950; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:v31; subset:motif	DAPSeq-bZIP_tnt-TGA2_colamp_v31	TF	DAP-seq
GSM1264688	AT1G21970	Chr1	7728009	7730732	BBM	2;4-D induced somatic embryos; pBBM::NLS-GFP	35S::BBM-GFP	TF	ChIP-seq
GSM1925473	AT1G21970	Chr1	7728009	7728210	MYB77: MYB family	protein:MYB77; gene id:AT3G50060; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB77_col_a	TF	DAP-seq
GSM1925614	AT1G21970	Chr1	7728009	7728210	AtNLP4: NLP family	protein:AtNLP4; gene id:AT1G20640; protein family:NLP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-NLP_tnt-AtNLP4_col_b	TF	DAP-seq
GSM1925749	AT1G21970	Chr1	7728033	7728234	BIM2b: bHLH family	protein:BIM2; gene id:AT1G69010; protein family:bHLH; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3b; subset:motif	DAPSeq-bHLH_tnt-BIM2_col_v3b	TF	DAP-seq
GSM1925804	AT1G21970	Chr1	7728046	7728247	bZIP50: bZIP family	protein:bZIP50; gene id:AT1G77920; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:v31; subset:motif	DAPSeq-bZIP_tnt-bZIP50_colamp_v31	TF	DAP-seq
GSM1264686	AT1G21970	Chr1	7728091	7730726	BBM	2;4-D induced somatic embryos; pBBM::BBM-YFP	pBBM::BBM-YFP	TF	ChIP-seq
GSM1925107	AT1G21970	Chr1	7728125	7728326	ERF7: AP2EREBP family	protein:ERF7; gene id:AT3G20310; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-ERF7_col_a	TF	DAP-seq
GSM1925804	AT1G21970	Chr1	7728159	7728360	bZIP50: bZIP family	protein:bZIP50; gene id:AT1G77920; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:v31; subset:motif	DAPSeq-bZIP_tnt-bZIP50_colamp_v31	TF	DAP-seq
GSM1925783	AT1G21970	Chr1	7728160	7728361	TGA4: bZIP family	protein:TGA4; gene id:AT5G10030; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA4_colamp_a	TF	DAP-seq
GSM1925781	AT1G21970	Chr1	7728161	7728362	TGA2: bZIP family	protein:TGA2; gene id:AT5G06950; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:v31; subset:motif	DAPSeq-bZIP_tnt-TGA2_colamp_v31	TF	DAP-seq
GSM1925787	AT1G21970	Chr1	7728161	7728362	TGA6: bZIP family	protein:TGA6; gene id:AT3G12250; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA6_col_a	TF	DAP-seq
GSM1925777	AT1G21970	Chr1	7728162	7728363	HY5a: bZIP family	protein:HY5; gene id:AT5G11260; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:v3a; subset:motif	DAPSeq-bZIP_tnt-HY5_colamp_v3a	TF	DAP-seq
GSM1925749	AT1G21970	Chr1	7728204	7728405	BIM2b: bHLH family	protein:BIM2; gene id:AT1G69010; protein family:bHLH; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3b; subset:motif	DAPSeq-bHLH_tnt-BIM2_col_v3b	TF	DAP-seq
GSM1925595	AT1G21970	Chr1	7728214	7728415	SMB: NAC family	protein:SMB; gene id:AT1G79580; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-SMB_colamp_a	TF	DAP-seq
GSM1925126	AT1G21970	Chr1	7728252	7728453	RAP211: AP2EREBP family	protein:RAP2.11; gene id:AT5G19790; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-RAP211_colamp_a	TF	DAP-seq
GSM1925005	AT1G21970	Chr1	7728359	7728560	AT5G60130: ABI3VP1 family	protein:AT5G60130; gene id:AT5G60130; protein family:ABI3VP1; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ABI3VP1_tnt-AT5G60130_col_a	TF	DAP-seq
GSM1925502	AT1G21970	Chr1	7728464	7728665	At1g19000: MYBrelated family	protein:At1g19000; gene id:AT1G19000; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g19000_colamp_a	TF	DAP-seq
GSM1925644	AT1G21970	Chr1	7728482	7728683	At1g72010: TCP family	protein:At1g72010; gene id:AT1G72010; protein family:TCP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-TCP_tnt-At1g72010_colamp_a	TF	DAP-seq
GSM1925648	AT1G21970	Chr1	7728483	7728684	At5g08330: TCP family	protein:At5g08330; gene id:AT5G08330; protein family:TCP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-TCP_tnt-At5g08330_col_a	TF	DAP-seq
GSM1925643	AT1G21970	Chr1	7728505	7728706	At1g69690: TCP family	protein:At1g69690; gene id:AT1G69690; protein family:TCP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-TCP_tnt-At1g69690_col_a	TF	DAP-seq
GSM1925653	AT1G21970	Chr1	7728505	7728706	TCP16: TCP family	protein:TCP16; gene id:AT3G45150; protein family:TCP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-TCP_tnt-TCP16_colamp_a	TF	DAP-seq
GSM1925624	AT1G21970	Chr1	7728517	7728718	RKD2: RWPRK family	protein:RKD2; gene id:AT1G74480; protein family:RWPRK; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-RWPRK_tnt-RKD2_colamp_a	TF	DAP-seq
GSM1925425	AT1G21970	Chr1	7728537	7728738	MYB118: MYB family	protein:MYB118; gene id:AT3G27785; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB118_colamp_a	TF	DAP-seq
GSM1925427	AT1G21970	Chr1	7728537	7728738	MYB119: MYB family	protein:MYB119; gene id:AT5G58850; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB119_colamp_a	TF	DAP-seq
GSM1925487	AT1G21970	Chr1	7728537	7728738	MYB98: MYB family	protein:MYB98; gene id:AT4G18770; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB98_col_a	TF	DAP-seq
GSM1925428	AT1G21970	Chr1	7728538	7728739	MYB119: MYB family	protein:MYB119; gene id:AT5G58850; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB119_col_a	TF	DAP-seq
GSM1925674	AT1G21970	Chr1	7728754	7728955	AT5G47660: Trihelix family	protein:AT5G47660; gene id:AT5G47660; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-AT5G47660_colamp_a	TF	DAP-seq
GSM1925680	AT1G21970	Chr1	7728754	7728955	GTL1: Trihelix family	protein:GTL1; gene id:AT1G33240; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-GTL1_colamp_a	TF	DAP-seq
GSM1925681	AT1G21970	Chr1	7728755	7728956	GTL1: Trihelix family	protein:GTL1; gene id:AT1G33240; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-GTL1_col_a	TF	DAP-seq
GSM1955351	AT1G21970	Chr1	7728924	7730132	H3K27me3	2-week old lhp1-6 seedlings without roots	lhp1_6_H3K27me3_ChIPseq	EF	ChIP-seq
GSM1146787	AT1G21970	Chr1	7728955	7734592	H3K27me3	brm; 14 day-old seedlings	H3K27me3_ChIPSeq in brm rep1	EF	ChIP-seq
GSM1925621	AT1G21970	Chr1	7729000	7729201	REM19: REM family	protein:REM19; gene id:AT1G49480; protein family:REM; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-REM_tnt-REM19_col_a	TF	DAP-seq
GSM1925442	AT1G21970	Chr1	7729013	7729214	MYB3R1: MYB family	protein:MYB3R1; gene id:AT4G32730; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB3R1_col_a	TF	DAP-seq
GSM1925473	AT1G21970	Chr1	7729013	7729214	MYB77: MYB family	protein:MYB77; gene id:AT3G50060; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB77_col_a	TF	DAP-seq
GSM1925425	AT1G21970	Chr1	7729014	7729215	MYB118: MYB family	protein:MYB118; gene id:AT3G27785; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB118_colamp_a	TF	DAP-seq
GSM1925427	AT1G21970	Chr1	7729014	7729215	MYB119: MYB family	protein:MYB119; gene id:AT5G58850; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB119_colamp_a	TF	DAP-seq
GSM1925441	AT1G21970	Chr1	7729014	7729215	MYB3R1: MYB family	protein:MYB3R1; gene id:AT4G32730; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB3R1_colamp_a	TF	DAP-seq
GSM1925469	AT1G21970	Chr1	7729014	7729215	MYB70: MYB family	protein:MYB70; gene id:AT2G23290; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB70_col_a	TF	DAP-seq
GSM1925487	AT1G21970	Chr1	7729014	7729215	MYB98: MYB family	protein:MYB98; gene id:AT4G18770; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB98_col_a	TF	DAP-seq
GSM1925428	AT1G21970	Chr1	7729015	7729216	MYB119: MYB family	protein:MYB119; gene id:AT5G58850; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB119_col_a	TF	DAP-seq
GSM1925620	AT1G21970	Chr1	7729025	7729226	REM19: REM family	protein:REM19; gene id:AT1G49480; protein family:REM; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-REM_tnt-REM19_colamp_a	TF	DAP-seq
GSM1322883	AT1G21970	Chr1	7729026	7730059	H3K27me1	Arabidopsis lyrata accession MN47; yong leaves	Al_H3K27me1_rep1; Arabidopsis lyrata; ChIP-Seq	EF	ChIP-seq
GSM1322882	AT1G21970	Chr1	7729027	7730334	H3K27me3	Arabidopsis lyrata accession MN47; yong leaves	Al_H3K27me3_rep2; Arabidopsis lyrata; ChIP-Seq	EF	ChIP-seq
GSM1322881	AT1G21970	Chr1	7729085	7730237	H3K27me3	Arabidopsis lyrata accession MN47; yong leaves	Al_H3K27me3_rep1; Arabidopsis lyrata; ChIP-Seq	EF	ChIP-seq
GSM1925297	AT1G21970	Chr1	7729088	7729289	AT2G40260: G2like family	protein:AT2G40260; gene id:AT2G40260; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT2G40260_colamp_a	TF	DAP-seq
GSM1322880	AT1G21970	Chr1	7729095	7730082	H3K4me3	Arabidopsis lyrata accession MN47; yong leaves	Al_H3K4me3_rep2; Arabidopsis lyrata; ChIP-Seq	EF	ChIP-seq
GSM1925287	AT1G21970	Chr1	7729109	7729310	EIN3: EIL family	protein:EIN3; gene id:AT3G20770; protein family:EIL; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-EIL_tnt-EIN3_colamp_a	TF	DAP-seq
GSM1925308	AT1G21970	Chr1	7729111	7729312	At2g03500: G2like family	protein:At2g03500; gene id:AT2G03500; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-At2g03500_col_a	TF	DAP-seq
GSM1925315	AT1G21970	Chr1	7729111	7729312	At3g24120: G2like family	protein:At3g24120; gene id:AT3G24120; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g24120_col_a	TF	DAP-seq
GSM1925288	AT1G21970	Chr1	7729113	7729314	EIN3: EIL family	protein:EIN3; gene id:AT3G20770; protein family:EIL; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-EIL_tnt-EIN3_col_a	TF	DAP-seq
GSM1644813	AT1G21970	Chr1	7729122	7730098	H3K27me3	Col; 2 week-old seedlings without roots	Col_H3K27me3_ChIPseq	EF	ChIP-seq
GSM1644817	AT1G21970	Chr1	7729125	7729920	H3K27me3	tfl2_2; 2 week-old seedlings without root	tfl2_2_H3K27me3_ChIPseq	EF	ChIP-seq
GSM1322884	AT1G21970	Chr1	7729177	7730270	H3K27me1	Arabidopsis lyrata accession MN47; yong leaves	Al_H3K27me1_rep2; Arabidopsis lyrata; ChIP-Seq	EF	ChIP-seq
GSM2130859	AT1G21970	Chr1	7729307	7730958	NFYB2	10 uM abscisic acid for 4 hours	AT5G47640_NFYB2_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130861	AT1G21970	Chr1	7729337	7731020	NFYB2	10 uM abscisic acid for 4 hours	AT5G47640_NFYB2_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130860	AT1G21970	Chr1	7729377	7730930	NFYB2	EtOH mock treatment for 4 hours	AT5G47640_NFYB2_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130906	AT1G21970	Chr1	7729436	7730948	FBH3	EtOH mock treatment for 4 hours	AT1G51140_FBH3_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130947	AT1G21970	Chr1	7729496	7735536	HB6	10 uM abscisic acid for 4 hours	AT2G22430_HB6_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130963	AT1G21970	Chr1	7729530	7735443	HB7	10 uM abscisic acid for 4 hours	AT2G46680_HB7_ABA_ChIP_rep1	TF	ChIP-seq
GSM1925620	AT1G21970	Chr1	7729690	7729891	REM19: REM family	protein:REM19; gene id:AT1G49480; protein family:REM; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-REM_tnt-REM19_colamp_a	TF	DAP-seq
GSM1925738	AT1G21970	Chr1	7729709	7729910	ATHB24: ZFHD family	protein:ATHB24; gene id:AT2G18350; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB24_colamp_a	TF	DAP-seq
GSM1925743	AT1G21970	Chr1	7729711	7729912	ATHB33: ZFHD family	protein:ATHB33; gene id:AT1G75240; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB33_col_a	TF	DAP-seq
GSM1925674	AT1G21970	Chr1	7729715	7729916	AT5G47660: Trihelix family	protein:AT5G47660; gene id:AT5G47660; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-AT5G47660_colamp_a	TF	DAP-seq
GSM1925680	AT1G21970	Chr1	7729715	7729916	GTL1: Trihelix family	protein:GTL1; gene id:AT1G33240; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-GTL1_colamp_a	TF	DAP-seq
GSM1925741	AT1G21970	Chr1	7729792	7729993	ATHB25: ZFHD family	protein:ATHB25; gene id:AT5G65410; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB25_col_a	TF	DAP-seq
GSM1925736	AT1G21970	Chr1	7729796	7729997	ATHB23: ZFHD family	protein:ATHB23; gene id:AT5G39760; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB23_colamp_a	TF	DAP-seq
GSM1925737	AT1G21970	Chr1	7729796	7729997	ATHB23: ZFHD family	protein:ATHB23; gene id:AT5G39760; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-ZFHD_tnt-ATHB23_col_b	TF	DAP-seq
GSM1925738	AT1G21970	Chr1	7729943	7730144	ATHB24: ZFHD family	protein:ATHB24; gene id:AT2G18350; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB24_colamp_a	TF	DAP-seq
GSM1925141	AT1G21970	Chr1	7729944	7730145	AT1G20910: ARID family	protein:AT1G20910; gene id:AT1G20910; protein family:ARID; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ARID_tnt-AT1G20910_col_a	TF	DAP-seq
GSM1925374	AT1G21970	Chr1	7729945	7730146	HDG1_col100_a: Homeobox family	protein:HDG1; gene id:AT3G61150; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-HDG1_col100_a	TF	DAP-seq
GSM1925736	AT1G21970	Chr1	7729945	7730146	ATHB23: ZFHD family	protein:ATHB23; gene id:AT5G39760; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB23_colamp_a	TF	DAP-seq
GSM1925737	AT1G21970	Chr1	7729945	7730146	ATHB23: ZFHD family	protein:ATHB23; gene id:AT5G39760; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-ZFHD_tnt-ATHB23_col_b	TF	DAP-seq
GSM1925740	AT1G21970	Chr1	7729945	7730146	ATHB25: ZFHD family	protein:ATHB25; gene id:AT5G65410; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB25_colamp_a	TF	DAP-seq
GSM1925181	AT1G21970	Chr1	7729972	7730173	At1g64620: C2C2dof family	protein:At1g64620; gene id:AT1G64620; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At1g64620_colamp_a	TF	DAP-seq
GSM1925309	AT1G21970	Chr1	7729974	7730175	At3g04030: G2like family	protein:At3g04030; gene id:AT3G04030; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g04030_colamp_a	TF	DAP-seq
GSM1925311	AT1G21970	Chr1	7729974	7730175	At3g12730: G2like family	protein:At3g12730; gene id:AT3G12730; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g12730_colamp_a	TF	DAP-seq
GSM1925314	AT1G21970	Chr1	7729974	7730175	At3g24120: G2like family	protein:At3g24120; gene id:AT3G24120; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g24120_colamp_a	TF	DAP-seq
GSM1925300	AT1G21970	Chr1	7729975	7730176	AT4G37180: G2like family	protein:AT4G37180; gene id:AT4G37180; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT4G37180_col_a	TF	DAP-seq
GSM1925301	AT1G21970	Chr1	7729975	7730176	AT5G45580: G2like family	protein:AT5G45580; gene id:AT5G45580; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT5G45580_colamp_a	TF	DAP-seq
GSM1925302	AT1G21970	Chr1	7729975	7730176	AT5G45580: G2like family	protein:AT5G45580; gene id:AT5G45580; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT5G45580_col_a	TF	DAP-seq
GSM1925310	AT1G21970	Chr1	7729975	7730176	At3g04030: G2like family	protein:At3g04030; gene id:AT3G04030; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g04030_col_a	TF	DAP-seq
GSM1925395	AT1G21970	Chr1	7729988	7730189	AGL15: MADS family	protein:AGL15; gene id:AT5G13790; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MADS_tnt-AGL15_col_a	TF	DAP-seq
GSM1925402	AT1G21970	Chr1	7729988	7730189	AGL6: MADS family	protein:AGL6; gene id:AT2G45650; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MADS_tnt-AGL6_col_a	TF	DAP-seq
GSM1925680	AT1G21970	Chr1	7729993	7730194	GTL1: Trihelix family	protein:GTL1; gene id:AT1G33240; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-GTL1_colamp_a	TF	DAP-seq
GSM1925681	AT1G21970	Chr1	7729994	7730195	GTL1: Trihelix family	protein:GTL1; gene id:AT1G33240; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-GTL1_col_a	TF	DAP-seq
GSM1925406	AT1G21970	Chr1	7730000	7730201	SVPb: MADS family	protein:SVP; gene id:AT2G22540; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3b; subset:motif	DAPSeq-MADS_tnt-SVP_col_v3b	TF	DAP-seq
GSM1925272	AT1G21970	Chr1	7730008	7730209	AT2G20110: CPP family	protein:AT2G20110; gene id:AT2G20110; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-AT2G20110_colamp_a	TF	DAP-seq
