Term	Gene	Chr	Start	End	Factor	Desc	Title	Class
GSM1925568	AT3G26790	Chr3	9854387	9854588	ANAC087a: NAC family	protein:ANAC087; gene id:AT5G18270; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3a; subset:motif	DAPSeq-NAC_tnt-ANAC087_col_v3a	TF	DAP-seq
GSM1925588	AT3G26790	Chr3	9854387	9854588	NAP: NAC family	protein:NAP; gene id:AT1G69490; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-NAP_colamp_a	TF	DAP-seq
GSM1925541	AT3G26790	Chr3	9854388	9854589	ANAC016: NAC family	protein:ANAC016; gene id:AT1G34180; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC016_col_a	TF	DAP-seq
GSM1925551	AT3G26790	Chr3	9854388	9854589	ANAC047: NAC family	protein:ANAC047; gene id:AT3G04070; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC047_colamp_a	TF	DAP-seq
GSM1925556	AT3G26790	Chr3	9854388	9854589	ANAC057: NAC family	protein:ANAC057; gene id:AT3G17730; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC057_col_a	TF	DAP-seq
GSM1925570	AT3G26790	Chr3	9854388	9854589	ANAC092a: NAC family	protein:ANAC092; gene id:AT5G39610; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3a; subset:motif	DAPSeq-NAC_tnt-ANAC092_col_v3a	TF	DAP-seq
GSM1925571	AT3G26790	Chr3	9854388	9854589	ANAC094: NAC family	protein:ANAC094; gene id:AT5G39820; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC094_col_a	TF	DAP-seq
GSM1925585	AT3G26790	Chr3	9854388	9854589	NAC2a: NAC family	protein:NAC2; gene id:AT5G04410; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3a; subset:motif	DAPSeq-NAC_tnt-NAC2_col_v3a	TF	DAP-seq
GSM1925586	AT3G26790	Chr3	9854388	9854589	NAM: NAC family	protein:NAM; gene id:AT1G52880; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-NAM_colamp_a	TF	DAP-seq
GSM1925587	AT3G26790	Chr3	9854388	9854589	NAMa: NAC family	protein:NAM; gene id:AT1G52880; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3a; subset:motif	DAPSeq-NAC_tnt-NAM_col_v3a	TF	DAP-seq
GSM1925589	AT3G26790	Chr3	9854388	9854589	NAPa: NAC family	protein:NAP; gene id:AT1G69490; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3a; subset:motif	DAPSeq-NAC_tnt-NAP_col_v3a	TF	DAP-seq
GSM1925600	AT3G26790	Chr3	9854388	9854589	SND3: NAC family	protein:SND3; gene id:AT1G28470; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-NAC_tnt-SND3_col_b	TF	DAP-seq
GSM1925602	AT3G26790	Chr3	9854388	9854589	VND2: NAC family	protein:VND2; gene id:AT4G36160; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-VND2_colamp_a	TF	DAP-seq
GSM1925604	AT3G26790	Chr3	9854388	9854589	VND3: NAC family	protein:VND3; gene id:AT5G66300; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-VND3_colamp_a	TF	DAP-seq
GSM1925560	AT3G26790	Chr3	9854389	9854590	ANAC070: NAC family	protein:ANAC070; gene id:AT4G10350; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC070_colamp_a	TF	DAP-seq
GSM1925565	AT3G26790	Chr3	9854389	9854590	ANAC083: NAC family	protein:ANAC083; gene id:AT5G13180; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC083_colamp_a	TF	DAP-seq
GSM1925583	AT3G26790	Chr3	9854389	9854590	CUC3: NAC family	protein:CUC3; gene id:AT1G76420; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-CUC3_col_a	TF	DAP-seq
GSM1925603	AT3G26790	Chr3	9854389	9854590	VND2: NAC family	protein:VND2; gene id:AT4G36160; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-VND2_col_a	TF	DAP-seq
GSM1925606	AT3G26790	Chr3	9854389	9854590	VND6: NAC family	protein:VND6; gene id:AT5G62380; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-VND6_colamp_a	TF	DAP-seq
GSM1925566	AT3G26790	Chr3	9854390	9854591	ANAC083a: NAC family	protein:ANAC083; gene id:AT5G13180; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3a; subset:motif	DAPSeq-NAC_tnt-ANAC083_col_v3a	TF	DAP-seq
GSM1925567	AT3G26790	Chr3	9854390	9854591	ANAC087: NAC family	protein:ANAC087; gene id:AT5G18270; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC087_colamp_a	TF	DAP-seq
GSM1925546	AT3G26790	Chr3	9854391	9854592	ANAC038: NAC family	protein:ANAC038; gene id:AT2G24430; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC038_col_a	TF	DAP-seq
GSM1925578	AT3G26790	Chr3	9854391	9854592	ATAF1: NAC family	protein:ATAF1; gene id:AT1G01720; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-ATAF1_col_a	TF	DAP-seq
GSM1925595	AT3G26790	Chr3	9854391	9854592	SMB: NAC family	protein:SMB; gene id:AT1G79580; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-SMB_colamp_a	TF	DAP-seq
GSM1925596	AT3G26790	Chr3	9854391	9854592	SMB: NAC family	protein:SMB; gene id:AT1G79580; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-SMB_col_a	TF	DAP-seq
GSM1925544	AT3G26790	Chr3	9854392	9854593	ANAC028: NAC family	protein:ANAC028; gene id:AT1G65910; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC028_col_a	TF	DAP-seq
GSM1925537	AT3G26790	Chr3	9854397	9854598	ANAC011: NAC family	protein:ANAC011; gene id:AT1G32510; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC011_col_a	TF	DAP-seq
GSM1925599	AT3G26790	Chr3	9854397	9854598	SND3: NAC family	protein:SND3; gene id:AT1G28470; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-SND3_colamp_a	TF	DAP-seq
GSM1925554	AT3G26790	Chr3	9854398	9854599	ANAC053: NAC family	protein:ANAC053; gene id:AT3G10500; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC053_colamp_a	TF	DAP-seq
GSM1925542	AT3G26790	Chr3	9854409	9854610	ANAC017: NAC family	protein:ANAC017; gene id:AT1G34190; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:v31; subset:motif	DAPSeq-NAC_tnt-ANAC017_colamp_v31	TF	DAP-seq
GSM1925332	AT3G26790	Chr3	9854505	9854706	ATHB5: HB family	protein:ATHB5; gene id:AT5G65310; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB5_col_a	TF	DAP-seq
GSM1925620	AT3G26790	Chr3	9854535	9854736	REM19: REM family	protein:REM19; gene id:AT1G49480; protein family:REM; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-REM_tnt-REM19_colamp_a	TF	DAP-seq
GSM1925264	AT3G26790	Chr3	9854556	9854757	CDM1: C3H family	protein:CDM1; gene id:AT1G68200; protein family:C3H; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C3H_tnt-CDM1_colamp_a	TF	DAP-seq
GSM1925388	AT3G26790	Chr3	9854557	9854758	LBD2: LOBAS2 family	protein:LBD2; gene id:AT1G06280; protein family:LOBAS2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-LOBAS2_tnt-LBD2_colamp_a	TF	DAP-seq
GSM1925017	AT3G26790	Chr3	9854559	9854760	AT1G12630: AP2EREBP family	protein:AT1G12630; gene id:AT1G12630; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-AT1G12630_colamp_a	TF	DAP-seq
GSM1925024	AT3G26790	Chr3	9854559	9854760	AT1G77200: AP2EREBP family	protein:AT1G77200; gene id:AT1G77200; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-AT1G77200_colamp_a	TF	DAP-seq
GSM1925025	AT3G26790	Chr3	9854559	9854760	AT1G77200: AP2EREBP family	protein:AT1G77200; gene id:AT1G77200; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-AT1G77200_col_a	TF	DAP-seq
GSM1925134	AT3G26790	Chr3	9854559	9854760	Rap210: AP2EREBP family	protein:Rap2.10; gene id:AT5G52020; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-Rap210_col_a	TF	DAP-seq
GSM1925026	AT3G26790	Chr3	9854560	9854761	AT3G16280: AP2EREBP family	protein:AT3G16280; gene id:AT3G16280; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-AT3G16280_colamp_a	TF	DAP-seq
GSM1925029	AT3G26790	Chr3	9854560	9854761	AT3G60490: AP2EREBP family	protein:AT3G60490; gene id:AT3G60490; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-AT3G60490_colamp_a	TF	DAP-seq
GSM1925041	AT3G26790	Chr3	9854560	9854761	At2g44940: AP2EREBP family	protein:At2g44940; gene id:AT2G44940; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-At2g44940_colamp_a	TF	DAP-seq
GSM1925044	AT3G26790	Chr3	9854560	9854761	At4g16750: AP2EREBP family	protein:At4g16750; gene id:AT4G16750; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-At4g16750_col_a	TF	DAP-seq
GSM1925056	AT3G26790	Chr3	9854560	9854761	CBF2: AP2EREBP family	protein:CBF2; gene id:AT4G25470; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-CBF2_colamp_a	TF	DAP-seq
GSM1925060	AT3G26790	Chr3	9854560	9854761	CBF4: AP2EREBP family	protein:CBF4; gene id:AT5G51990; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-CBF4_colamp_a	TF	DAP-seq
GSM1925063	AT3G26790	Chr3	9854560	9854761	CEJ1: AP2EREBP family	protein:CEJ1; gene id:AT3G50260; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-CEJ1_col_a	TF	DAP-seq
GSM1925018	AT3G26790	Chr3	9854561	9854762	AT1G12630: AP2EREBP family	protein:AT1G12630; gene id:AT1G12630; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-AT1G12630_col_a	TF	DAP-seq
GSM1925061	AT3G26790	Chr3	9854561	9854762	CBF4: AP2EREBP family	protein:CBF4; gene id:AT5G51990; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-CBF4_col_a	TF	DAP-seq
GSM1925100	AT3G26790	Chr3	9854561	9854762	ERF38: AP2EREBP family	protein:ERF38; gene id:AT2G35700; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-ERF38_col_a	TF	DAP-seq
GSM1925133	AT3G26790	Chr3	9854561	9854762	Rap210: AP2EREBP family	protein:Rap2.10; gene id:AT5G52020; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-Rap210_colamp_a	TF	DAP-seq
GSM1925752	AT3G26790	Chr3	9854561	9854762	bHLH10: bHLH family	protein:bHLH10; gene id:AT2G31220; protein family:bHLH; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bHLH_tnt-bHLH10_colamp_a	TF	DAP-seq
GSM1925017	AT3G26790	Chr3	9854588	9854789	AT1G12630: AP2EREBP family	protein:AT1G12630; gene id:AT1G12630; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-AT1G12630_colamp_a	TF	DAP-seq
GSM1925476	AT3G26790	Chr3	9854606	9854807	MYB83: MYB family	protein:MYB83; gene id:AT3G08500; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB83_colamp_a	TF	DAP-seq
GSM1925423	AT3G26790	Chr3	9854619	9854820	MYB116: MYB family	protein:MYB116; gene id:AT1G25340; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB116_colamp_a	TF	DAP-seq
GSM1925338	AT3G26790	Chr3	9854620	9854821	PHV: HB family	protein:PHV; gene id:AT1G30490; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-PHV_col_a	TF	DAP-seq
GSM1925494	AT3G26790	Chr3	9854621	9854822	AT3G10580: MYBrelated family	protein:AT3G10580; gene id:AT3G10580; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT3G10580_colamp_a	TF	DAP-seq
GSM1925389	AT3G26790	Chr3	9854625	9854826	LBD2: LOBAS2 family	protein:LBD2; gene id:AT1G06280; protein family:LOBAS2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-LOBAS2_tnt-LBD2_col_a	TF	DAP-seq
GSM1625913	AT3G26790	Chr3	9854651	9856045	H3K27me3	F1-Endosperm Landsberg x Columbia	at-endosperm-H3K27m3_1_replicate_1_ler_x_col	EF	ChIP-seq
GSM1925331	AT3G26790	Chr3	9854759	9854960	ATHB5: HB family	protein:ATHB5; gene id:AT5G65310; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB5_colamp_a	TF	DAP-seq
GSM1925211	AT3G26790	Chr3	9854760	9854961	GATA15: C2C2gata family	protein:GATA15; gene id:AT3G06740; protein family:C2C2gata; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-C2C2gata_tnt-GATA15_col_b	TF	DAP-seq
GSM1925215	AT3G26790	Chr3	9854763	9854964	GATA20: C2C2gata family	protein:GATA20; gene id:AT2G18380; protein family:C2C2gata; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2gata_tnt-GATA20_colamp_a	TF	DAP-seq
GSM1925005	AT3G26790	Chr3	9854775	9854976	AT5G60130: ABI3VP1 family	protein:AT5G60130; gene id:AT5G60130; protein family:ABI3VP1; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ABI3VP1_tnt-AT5G60130_col_a	TF	DAP-seq
GSM1925504	AT3G26790	Chr3	9854777	9854978	At1g49010: MYBrelated family	protein:At1g49010; gene id:AT1G49010; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g49010_colamp_a	TF	DAP-seq
GSM1925522	AT3G26790	Chr3	9854778	9854979	At5g58900: MYBrelated family	protein:At5g58900; gene id:AT5G58900; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At5g58900_colamp_a	TF	DAP-seq
GSM1925323	AT3G26790	Chr3	9854779	9854980	AT4G00250: GeBP family	protein:AT4G00250; gene id:AT4G00250; protein family:GeBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-GeBP_tnt-AT4G00250_col_a	TF	DAP-seq
GSM1925503	AT3G26790	Chr3	9854779	9854980	At1g19000: MYBrelated family	protein:At1g19000; gene id:AT1G19000; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g19000_col_a	TF	DAP-seq
GSM1925505	AT3G26790	Chr3	9854779	9854980	At1g49010: MYBrelated family	protein:At1g49010; gene id:AT1G49010; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g49010_col_a	TF	DAP-seq
GSM1925506	AT3G26790	Chr3	9854779	9854980	At1g74840_col100_a: MYBrelated family	protein:At1g74840; gene id:AT1G74840; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g74840_col100_a	TF	DAP-seq
GSM1925516	AT3G26790	Chr3	9854779	9854980	At5g08520: MYBrelated family	protein:At5g08520; gene id:AT5G08520; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At5g08520_colamp_a	TF	DAP-seq
GSM1925519	AT3G26790	Chr3	9854779	9854980	At5g47390: MYBrelated family	protein:At5g47390; gene id:AT5G47390; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-MYBrelated_tnt-At5g47390_col_b	TF	DAP-seq
GSM1925498	AT3G26790	Chr3	9854780	9854981	AT5G56840: MYBrelated family	protein:AT5G56840; gene id:AT5G56840; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT5G56840_colamp_a	TF	DAP-seq
GSM1925502	AT3G26790	Chr3	9854780	9854981	At1g19000: MYBrelated family	protein:At1g19000; gene id:AT1G19000; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g19000_colamp_a	TF	DAP-seq
GSM1925500	AT3G26790	Chr3	9854781	9854982	AT5G61620: MYBrelated family	protein:AT5G61620; gene id:AT5G61620; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT5G61620_colamp_a	TF	DAP-seq
GSM1925501	AT3G26790	Chr3	9854781	9854982	AT5G61620: MYBrelated family	protein:AT5G61620; gene id:AT5G61620; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT5G61620_col_a	TF	DAP-seq
GSM1264688	AT3G26790	Chr3	9854782	9857898	BBM	2;4-D induced somatic embryos; pBBM::NLS-GFP	35S::BBM-GFP	TF	ChIP-seq
GSM1925528	AT3G26790	Chr3	9854803	9855004	RVE1: MYBrelated family	protein:RVE1; gene id:AT5G17300; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-RVE1_colamp_a	TF	DAP-seq
GSM1925442	AT3G26790	Chr3	9854813	9855014	MYB3R1: MYB family	protein:MYB3R1; gene id:AT4G32730; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB3R1_col_a	TF	DAP-seq
GSM1925441	AT3G26790	Chr3	9854814	9855015	MYB3R1: MYB family	protein:MYB3R1; gene id:AT4G32730; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB3R1_colamp_a	TF	DAP-seq
GSM1925469	AT3G26790	Chr3	9854814	9855015	MYB70: MYB family	protein:MYB70; gene id:AT2G23290; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB70_col_a	TF	DAP-seq
GSM1925455	AT3G26790	Chr3	9854817	9855018	MYB56: MYB family	protein:MYB56; gene id:AT5G17800; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB56_colamp_a	TF	DAP-seq
GSM1264686	AT3G26790	Chr3	9854841	9857022	BBM	2;4-D induced somatic embryos; pBBM::BBM-YFP	pBBM::BBM-YFP	TF	ChIP-seq
GSM1925428	AT3G26790	Chr3	9854865	9855066	MYB119: MYB family	protein:MYB119; gene id:AT5G58850; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB119_col_a	TF	DAP-seq
GSM1925427	AT3G26790	Chr3	9854866	9855067	MYB119: MYB family	protein:MYB119; gene id:AT5G58850; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB119_colamp_a	TF	DAP-seq
GSM1925470	AT3G26790	Chr3	9854866	9855067	MYB73: MYB family	protein:MYB73; gene id:AT4G37260; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB73_col_a	TF	DAP-seq
GSM1925475	AT3G26790	Chr3	9854866	9855067	MYB81: MYB family	protein:MYB81; gene id:AT2G26960; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB81_col_a	TF	DAP-seq
GSM1925487	AT3G26790	Chr3	9854866	9855067	MYB98: MYB family	protein:MYB98; gene id:AT4G18770; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB98_col_a	TF	DAP-seq
GSM1925416	AT3G26790	Chr3	9854867	9855068	MYB101: MYB family	protein:MYB101; gene id:AT2G32460; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB101_colamp_a	TF	DAP-seq
GSM1925438	AT3G26790	Chr3	9854867	9855068	MYB33: MYB family	protein:MYB33; gene id:AT5G06100; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB33_col_a	TF	DAP-seq
GSM1925467	AT3G26790	Chr3	9854867	9855068	MYB65: MYB family	protein:MYB65; gene id:AT3G11440; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB65_colamp_a	TF	DAP-seq
