Term	Gene	Chr	Start	End	Factor	Desc	Title	Class
GSM1925700	AT3G24650	Chr3	8995507	8995708	WRKY27: WRKY family	protein:WRKY27; gene id:AT5G52830; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY27_colamp_a	TF	DAP-seq
GSM1925707	AT3G24650	Chr3	8995507	8995708	WRKY30: WRKY family	protein:WRKY30; gene id:AT5G24110; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY30_colamp_a	TF	DAP-seq
GSM1925709	AT3G24650	Chr3	8995507	8995708	WRKY31: WRKY family	protein:WRKY31; gene id:AT4G22070; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY31_colamp_a	TF	DAP-seq
GSM1925711	AT3G24650	Chr3	8995507	8995708	WRKY33: WRKY family	protein:WRKY33; gene id:AT2G38470; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY33_col_a	TF	DAP-seq
GSM1925717	AT3G24650	Chr3	8995507	8995708	WRKY45: WRKY family	protein:WRKY45; gene id:AT3G01970; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY45_colamp_a	TF	DAP-seq
GSM1925725	AT3G24650	Chr3	8995507	8995708	WRKY55: WRKY family	protein:WRKY55; gene id:AT2G40740; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY55_col_a	TF	DAP-seq
GSM1925733	AT3G24650	Chr3	8995507	8995708	WRKY75: WRKY family	protein:WRKY75; gene id:AT5G13080; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY75_colamp_a	TF	DAP-seq
GSM1925683	AT3G24650	Chr3	8995508	8995709	WRKY14: WRKY family	protein:WRKY14; gene id:AT1G30650; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY14_colamp_a	TF	DAP-seq
GSM1925685	AT3G24650	Chr3	8995508	8995709	WRKY15: WRKY family	protein:WRKY15; gene id:AT2G23320; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY15_colamp_a	TF	DAP-seq
GSM1925691	AT3G24650	Chr3	8995508	8995709	WRKY20: WRKY family	protein:WRKY20; gene id:AT4G26640; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY20_col_a	TF	DAP-seq
GSM1925727	AT3G24650	Chr3	8995508	8995709	WRKY6: WRKY family	protein:WRKY6; gene id:AT1G62300; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY6_colamp_a	TF	DAP-seq
GSM1925729	AT3G24650	Chr3	8995508	8995709	WRKY65: WRKY family	protein:WRKY65; gene id:AT1G29280; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY65_colamp_a	TF	DAP-seq
GSM1925813	AT3G24650	Chr3	8995508	8995709	AT3G42860: zfGRF family	protein:AT3G42860; gene id:AT3G42860; protein family:zfGRF; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-zfGRF_tnt-AT3G42860_col_a	TF	DAP-seq
GSM1925428	AT3G24650	Chr3	8995516	8995717	MYB119: MYB family	protein:MYB119; gene id:AT5G58850; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB119_col_a	TF	DAP-seq
GSM1925425	AT3G24650	Chr3	8995517	8995718	MYB118: MYB family	protein:MYB118; gene id:AT3G27785; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB118_colamp_a	TF	DAP-seq
GSM1925427	AT3G24650	Chr3	8995517	8995718	MYB119: MYB family	protein:MYB119; gene id:AT5G58850; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB119_colamp_a	TF	DAP-seq
GSM1925441	AT3G24650	Chr3	8995517	8995718	MYB3R1: MYB family	protein:MYB3R1; gene id:AT4G32730; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB3R1_colamp_a	TF	DAP-seq
GSM1925469	AT3G24650	Chr3	8995517	8995718	MYB70: MYB family	protein:MYB70; gene id:AT2G23290; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB70_col_a	TF	DAP-seq
GSM1925442	AT3G24650	Chr3	8995518	8995719	MYB3R1: MYB family	protein:MYB3R1; gene id:AT4G32730; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB3R1_col_a	TF	DAP-seq
GSM1925473	AT3G24650	Chr3	8995518	8995719	MYB77: MYB family	protein:MYB77; gene id:AT3G50060; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB77_col_a	TF	DAP-seq
GSM1925408	AT3G24650	Chr3	8995519	8995720	ATY13: MYB family	protein:ATY13; gene id:AT1G74650; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-ATY13_col_a	TF	DAP-seq
GSM1925461	AT3G24650	Chr3	8995520	8995721	MYB61: MYB family	protein:MYB61; gene id:AT1G09540; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB61_colamp_a	TF	DAP-seq
GSM1891774	AT3G24650	Chr3	8995521	9002297	H3K27me3	atbmi1a/b; 2 week-old seedlings without roots	atbmi1a;b_H3K27me3_ChIPseq_rep	EF	ChIP-seq
GSM1925706	AT3G24650	Chr3	8995522	8995723	WRKY3: WRKY family	protein:WRKY3; gene id:AT2G03340; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY3_col_a	TF	DAP-seq
GSM1925698	AT3G24650	Chr3	8995525	8995726	WRKY26: WRKY family	protein:WRKY26; gene id:AT5G07100; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY26_colamp_a	TF	DAP-seq
GSM1925809	AT3G24650	Chr3	8995538	8995739	bZIP68: bZIP family	protein:bZIP68; gene id:AT1G32150; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-bZIP_tnt-bZIP68_col_a	TF	DAP-seq
GSM1925459	AT3G24650	Chr3	8995549	8995750	MYB58: MYB family	protein:MYB58; gene id:AT1G16490; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB58_colamp_a	TF	DAP-seq
GSM1925468	AT3G24650	Chr3	8995549	8995750	MYB67: MYB family	protein:MYB67; gene id:AT3G12720; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB67_col_a	TF	DAP-seq
GSM1530047	AT3G24650	Chr3	8995571	9001440	H3K27me3	WT_Col/C24	H3K27me3_ChIP-seq_WT_Col/C24_Rep2	EF	ChIP-seq
GSM2090072	AT3G24650	Chr3	8995639	9001421	H3K27me3	C24; 10 day-old seedlings	WT_H3K27me3	EF	ChIP-seq
GSM1925498	AT3G24650	Chr3	8995670	8995871	AT5G56840: MYBrelated family	protein:AT5G56840; gene id:AT5G56840; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT5G56840_colamp_a	TF	DAP-seq
GSM1530049	AT3G24650	Chr3	8995679	9001269	H3K27me3	clf_C24	H3K27me3_ChIP-seq_clf_C24	EF	ChIP-seq
GSM1925331	AT3G24650	Chr3	8995698	8995899	ATHB5: HB family	protein:ATHB5; gene id:AT5G65310; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB5_colamp_a	TF	DAP-seq
GSM1925359	AT3G24650	Chr3	8995698	8995899	ATHB13: Homeobox family	protein:ATHB13; gene id:AT1G69780; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB13_col_a	TF	DAP-seq
GSM1925336	AT3G24650	Chr3	8995699	8995900	LMI1: HB family	protein:LMI1; gene id:AT5G03790; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-LMI1_colamp_a	TF	DAP-seq
GSM1925736	AT3G24650	Chr3	8995730	8995931	ATHB23: ZFHD family	protein:ATHB23; gene id:AT5G39760; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB23_colamp_a	TF	DAP-seq
GSM1925737	AT3G24650	Chr3	8995730	8995931	ATHB23: ZFHD family	protein:ATHB23; gene id:AT5G39760; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-ZFHD_tnt-ATHB23_col_b	TF	DAP-seq
GSM1925741	AT3G24650	Chr3	8995731	8995932	ATHB25: ZFHD family	protein:ATHB25; gene id:AT5G65410; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB25_col_a	TF	DAP-seq
GSM1925141	AT3G24650	Chr3	8995734	8995935	AT1G20910: ARID family	protein:AT1G20910; gene id:AT1G20910; protein family:ARID; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ARID_tnt-AT1G20910_col_a	TF	DAP-seq
GSM1925740	AT3G24650	Chr3	8995739	8995940	ATHB25: ZFHD family	protein:ATHB25; gene id:AT5G65410; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB25_colamp_a	TF	DAP-seq
GSM1925297	AT3G24650	Chr3	8995759	8995960	AT2G40260: G2like family	protein:AT2G40260; gene id:AT2G40260; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT2G40260_colamp_a	TF	DAP-seq
GSM1925026	AT3G24650	Chr3	8995773	8995974	AT3G16280: AP2EREBP family	protein:AT3G16280; gene id:AT3G16280; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-AT3G16280_colamp_a	TF	DAP-seq
GSM1925060	AT3G24650	Chr3	8995773	8995974	CBF4: AP2EREBP family	protein:CBF4; gene id:AT5G51990; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-CBF4_colamp_a	TF	DAP-seq
GSM1925024	AT3G24650	Chr3	8995774	8995975	AT1G77200: AP2EREBP family	protein:AT1G77200; gene id:AT1G77200; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-AT1G77200_colamp_a	TF	DAP-seq
GSM1925077	AT3G24650	Chr3	8995774	8995975	DREB19: AP2EREBP family	protein:DREB19; gene id:AT2G38340; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-DREB19_colamp_a	TF	DAP-seq
GSM1925142	AT3G24650	Chr3	8995785	8995986	AT2G17410: ARID family	protein:AT2G17410; gene id:AT2G17410; protein family:ARID; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ARID_tnt-AT2G17410_col_a	TF	DAP-seq
GSM1925141	AT3G24650	Chr3	8995788	8995989	AT1G20910: ARID family	protein:AT1G20910; gene id:AT1G20910; protein family:ARID; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ARID_tnt-AT1G20910_col_a	TF	DAP-seq
GSM1925742	AT3G24650	Chr3	8995788	8995989	ATHB33: ZFHD family	protein:ATHB33; gene id:AT1G75240; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB33_colamp_a	TF	DAP-seq
GSM1530048	AT3G24650	Chr3	8995810	9001658	H3K27me3	clf_Col	H3K27me3_ChIP-seq_clf_Col	EF	ChIP-seq
GSM624617	AT3G24650	Chr3	8995825	9001288	H3K27me3	ref6-2; whole seedling	ref6-1_H3K27me3_ChIPseq	EF	ChIP-seq
GSM1925359	AT3G24650	Chr3	8995829	8996030	ATHB13: Homeobox family	protein:ATHB13; gene id:AT1G69780; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB13_col_a	TF	DAP-seq
GSM1925332	AT3G24650	Chr3	8995833	8996034	ATHB5: HB family	protein:ATHB5; gene id:AT5G65310; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB5_col_a	TF	DAP-seq
GSM624616	AT3G24650	Chr3	8995850	9001497	H3K27me3	Col whole seedling	Col_H3K27me3_ChIPseq	EF	ChIP-seq
GSM1530050	AT3G24650	Chr3	8995868	9001658	H3K27me3	clf_Col/C24	H3K27me3_ChIP-seq_clf_Col/C24	EF	ChIP-seq
GSM2090077	AT3G24650	Chr3	8995906	9001614	H3K27me3	pold2; 10 day-old seedlings	pold2_H3K27me3	EF	ChIP-seq
GSM1925459	AT3G24650	Chr3	8995963	8996164	MYB58: MYB family	protein:MYB58; gene id:AT1G16490; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB58_colamp_a	TF	DAP-seq
GSM1925476	AT3G24650	Chr3	8995963	8996164	MYB83: MYB family	protein:MYB83; gene id:AT3G08500; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB83_colamp_a	TF	DAP-seq
GSM1925454	AT3G24650	Chr3	8995966	8996167	MYB55: MYB family	protein:MYB55; gene id:AT4G01680; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB55_colamp_a	TF	DAP-seq
GSM1925461	AT3G24650	Chr3	8995966	8996167	MYB61: MYB family	protein:MYB61; gene id:AT1G09540; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB61_colamp_a	TF	DAP-seq
GSM1925408	AT3G24650	Chr3	8995967	8996168	ATY13: MYB family	protein:ATY13; gene id:AT1G74650; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-ATY13_col_a	TF	DAP-seq
GSM1925470	AT3G24650	Chr3	8995967	8996168	MYB73: MYB family	protein:MYB73; gene id:AT4G37260; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB73_col_a	TF	DAP-seq
GSM1925666	AT3G24650	Chr3	8995967	8996168	AT3G10030: Trihelix family	protein:AT3G10030; gene id:AT3G10030; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-AT3G10030_colamp_a	TF	DAP-seq
GSM1925442	AT3G24650	Chr3	8995968	8996169	MYB3R1: MYB family	protein:MYB3R1; gene id:AT4G32730; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB3R1_col_a	TF	DAP-seq
GSM1925456	AT3G24650	Chr3	8995968	8996169	MYB56: MYB family	protein:MYB56; gene id:AT5G17800; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB56_col_a	TF	DAP-seq
GSM1925467	AT3G24650	Chr3	8995968	8996169	MYB65: MYB family	protein:MYB65; gene id:AT3G11440; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB65_colamp_a	TF	DAP-seq
GSM1925473	AT3G24650	Chr3	8995968	8996169	MYB77: MYB family	protein:MYB77; gene id:AT3G50060; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB77_col_a	TF	DAP-seq
GSM1925425	AT3G24650	Chr3	8995969	8996170	MYB118: MYB family	protein:MYB118; gene id:AT3G27785; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB118_colamp_a	TF	DAP-seq
GSM1925427	AT3G24650	Chr3	8995969	8996170	MYB119: MYB family	protein:MYB119; gene id:AT5G58850; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB119_colamp_a	TF	DAP-seq
GSM1925441	AT3G24650	Chr3	8995969	8996170	MYB3R1: MYB family	protein:MYB3R1; gene id:AT4G32730; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB3R1_colamp_a	TF	DAP-seq
GSM1925469	AT3G24650	Chr3	8995969	8996170	MYB70: MYB family	protein:MYB70; gene id:AT2G23290; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB70_col_a	TF	DAP-seq
GSM1925487	AT3G24650	Chr3	8995969	8996170	MYB98: MYB family	protein:MYB98; gene id:AT4G18770; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB98_col_a	TF	DAP-seq
GSM1925428	AT3G24650	Chr3	8995970	8996171	MYB119: MYB family	protein:MYB119; gene id:AT5G58850; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB119_col_a	TF	DAP-seq
GSM1925455	AT3G24650	Chr3	8995972	8996173	MYB56: MYB family	protein:MYB56; gene id:AT5G17800; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB56_colamp_a	TF	DAP-seq
GSM1925468	AT3G24650	Chr3	8995977	8996178	MYB67: MYB family	protein:MYB67; gene id:AT3G12720; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB67_col_a	TF	DAP-seq
GSM1925741	AT3G24650	Chr3	8995981	8996182	ATHB25: ZFHD family	protein:ATHB25; gene id:AT5G65410; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB25_col_a	TF	DAP-seq
GSM1925438	AT3G24650	Chr3	8995990	8996191	MYB33: MYB family	protein:MYB33; gene id:AT5G06100; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB33_col_a	TF	DAP-seq
GSM1925686	AT3G24650	Chr3	8995993	8996194	WRKY15: WRKY family	protein:WRKY15; gene id:AT2G23320; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-WRKY_tnt-WRKY15_col_b	TF	DAP-seq
GSM1925683	AT3G24650	Chr3	8995997	8996198	WRKY14: WRKY family	protein:WRKY14; gene id:AT1G30650; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY14_colamp_a	TF	DAP-seq
GSM1925704	AT3G24650	Chr3	8995997	8996198	WRKY29: WRKY family	protein:WRKY29; gene id:AT4G23550; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY29_colamp_a	TF	DAP-seq
GSM1925729	AT3G24650	Chr3	8995997	8996198	WRKY65: WRKY family	protein:WRKY65; gene id:AT1G29280; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY65_colamp_a	TF	DAP-seq
GSM1925734	AT3G24650	Chr3	8995997	8996198	WRKY75: WRKY family	protein:WRKY75; gene id:AT5G13080; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY75_col_a	TF	DAP-seq
GSM1925693	AT3G24650	Chr3	8995998	8996199	WRKY22: WRKY family	protein:WRKY22; gene id:AT4G01250; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY22_colamp_a	TF	DAP-seq
GSM1925700	AT3G24650	Chr3	8995998	8996199	WRKY27: WRKY family	protein:WRKY27; gene id:AT5G52830; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY27_colamp_a	TF	DAP-seq
GSM1925733	AT3G24650	Chr3	8995998	8996199	WRKY75: WRKY family	protein:WRKY75; gene id:AT5G13080; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY75_colamp_a	TF	DAP-seq
GSM1925694	AT3G24650	Chr3	8995999	8996200	WRKY24: WRKY family	protein:WRKY24; gene id:AT5G41570; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY24_colamp_a	TF	DAP-seq
GSM1925329	AT3G24650	Chr3	8996001	8996202	ATHB40: HB family	protein:ATHB40; gene id:AT4G36740; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB40_colamp_a	TF	DAP-seq
GSM1925740	AT3G24650	Chr3	8996003	8996204	ATHB25: ZFHD family	protein:ATHB25; gene id:AT5G65410; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB25_colamp_a	TF	DAP-seq
GSM1925743	AT3G24650	Chr3	8996003	8996204	ATHB33: ZFHD family	protein:ATHB33; gene id:AT1G75240; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB33_col_a	TF	DAP-seq
GSM1925330	AT3G24650	Chr3	8996033	8996234	ATHB40: HB family	protein:ATHB40; gene id:AT4G36740; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB40_col_a	TF	DAP-seq
GSM1925272	AT3G24650	Chr3	8996040	8996241	AT2G20110: CPP family	protein:AT2G20110; gene id:AT2G20110; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-AT2G20110_colamp_a	TF	DAP-seq
GSM1925274	AT3G24650	Chr3	8996040	8996241	SOL1: CPP family	protein:SOL1; gene id:AT3G22760; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-SOL1_colamp_a	TF	DAP-seq
GSM1925275	AT3G24650	Chr3	8996041	8996242	TCX2: CPP family	protein:TCX2; gene id:AT4G14770; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-TCX2_colamp_a	TF	DAP-seq
GSM1625914	AT3G24650	Chr3	8996093	9002694	H3K27me3	F1-Endosperm Columbia x Landsberg	at-endosperm-H3K27m3_1_replicate_2_col_x_ler	EF	ChIP-seq
