Term	Gene	Chr	Start	End	Factor	Desc	Title	Class
GSM1925529	AT1G02580	Chr1	544129	544330	RVE1: MYBrelated family	protein:RVE1; gene id:AT5G17300; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-RVE1_col_a	TF	DAP-seq
GSM1955349	AT1G02580	Chr1	544155	550025	H3K27me3	2-week old wt seedlings without roots	Col_H3K27me3_ChIPseq_rep2	EF	ChIP-seq
GSM1925272	AT1G02580	Chr1	544165	544366	AT2G20110: CPP family	protein:AT2G20110; gene id:AT2G20110; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-AT2G20110_colamp_a	TF	DAP-seq
GSM1925746	AT1G02580	Chr1	544181	544382	AtHB32_col200_a: ZFHD family	protein:AtHB32; gene id:AT1G14687; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-AtHB32_col200_a	TF	DAP-seq
GSM1925359	AT1G02580	Chr1	544183	544384	ATHB13: Homeobox family	protein:ATHB13; gene id:AT1G69780; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB13_col_a	TF	DAP-seq
GSM1925275	AT1G02580	Chr1	544206	544407	TCX2: CPP family	protein:TCX2; gene id:AT4G14770; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-TCX2_colamp_a	TF	DAP-seq
GSM1925276	AT1G02580	Chr1	544206	544407	TCX2: CPP family	protein:TCX2; gene id:AT4G14770; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-CPP_tnt-TCX2_col_a	TF	DAP-seq
GSM2079966	AT1G02580	Chr1	544246	552119	H3K27me3	Col-0 seeds	H3K27me3 in Col-0 IP Replicate2	EF	ChIP-seq
GSM2367142	AT1G02580	Chr1	544266	552035	H3K27me3	WT	Col-0 H3K27me3 7DAG rep1	EF	ChIP-seq
GSM364942	AT1G02580	Chr1	544283	545415	SEPALLATA3	WT; primary and secondary inflorescences of 5-7 weeks old plants	SEP3_ChIPSeq_wt_3	TF	ChIP-seq
GSM2130972	AT1G02580	Chr1	544323	545942	ABF4	EtOH mock treatment for 4 hours	AT3G19290_ABF4_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2028112	AT1G02580	Chr1	544423	549825	H3K27me3	clf mutant seeds	H3K27me3 in CLF	EF	ChIP-seq
GSM364943	AT1G02580	Chr1	544424	544999	SEPALLATA3	Mutant:ag; primary and secondary inflorescences of 5-7 weeks old plants	SEP3_ChIPSeq_ag_3	TF	ChIP-seq
GSM1260848	AT1G02580	Chr1	544433	546059	LHY	WT; 2 week-old whole seedlings	LHY_ChIPSeq	TF	ChIP-seq
GSM1925806	AT1G02580	Chr1	544444	544645	bZIP52: bZIP family	protein:bZIP52; gene id:AT1G06850; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-bZIP52_colamp_a	TF	DAP-seq
GSM1925807	AT1G02580	Chr1	544445	544646	bZIP52: bZIP family	protein:bZIP52; gene id:AT1G06850; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v31; subset:motif	DAPSeq-bZIP_tnt-bZIP52_col_v31	TF	DAP-seq
GSM1625915	AT1G02580	Chr1	544472	552075	H3K27me3	F1-Leaf Columbia x Columbia	at-endosperm-H3K27m3_1_replicate_2_leaf	EF	ChIP-seq
GSM2130966	AT1G02580	Chr1	544482	545909	HB7	EtOH mock treatment for 4 hours	AT2G46680_HB7_EtOH_ChIP_rep2	TF	ChIP-seq
GSM1942121	AT1G02580	Chr1	544484	549475	H2A.Z	Col-0 leaves 	A_thaliana_H2A.Z_chip	EF	ChIP-seq
GSM2130906	AT1G02580	Chr1	544486	545952	FBH3	EtOH mock treatment for 4 hours	AT1G51140_FBH3_EtOH_ChIP_rep1	TF	ChIP-seq
GSM1925272	AT1G02580	Chr1	544495	544696	AT2G20110: CPP family	protein:AT2G20110; gene id:AT2G20110; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-AT2G20110_colamp_a	TF	DAP-seq
GSM1925274	AT1G02580	Chr1	544495	544696	SOL1: CPP family	protein:SOL1; gene id:AT3G22760; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-SOL1_colamp_a	TF	DAP-seq
GSM1925275	AT1G02580	Chr1	544496	544697	TCX2: CPP family	protein:TCX2; gene id:AT4G14770; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-TCX2_colamp_a	TF	DAP-seq
GSM1925005	AT1G02580	Chr1	544532	544733	AT5G60130: ABI3VP1 family	protein:AT5G60130; gene id:AT5G60130; protein family:ABI3VP1; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ABI3VP1_tnt-AT5G60130_col_a	TF	DAP-seq
GSM1925395	AT1G02580	Chr1	544536	544737	AGL15: MADS family	protein:AGL15; gene id:AT5G13790; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MADS_tnt-AGL15_col_a	TF	DAP-seq
GSM1925590	AT1G02580	Chr1	544538	544739	NST1: NAC family	protein:NST1; gene id:AT2G46770; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-NST1_colamp_a	TF	DAP-seq
GSM1925591	AT1G02580	Chr1	544538	544739	NST1: NAC family	protein:NST1; gene id:AT2G46770; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v31; subset:motif	DAPSeq-NAC_tnt-NST1_col_v31	TF	DAP-seq
GSM1925560	AT1G02580	Chr1	544539	544740	ANAC070: NAC family	protein:ANAC070; gene id:AT4G10350; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC070_colamp_a	TF	DAP-seq
GSM1925603	AT1G02580	Chr1	544539	544740	VND2: NAC family	protein:VND2; gene id:AT4G36160; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-VND2_col_a	TF	DAP-seq
GSM1925607	AT1G02580	Chr1	544540	544741	VND6: NAC family	protein:VND6; gene id:AT5G62380; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v31; subset:motif	DAPSeq-NAC_tnt-VND6_col_v31	TF	DAP-seq
GSM1925544	AT1G02580	Chr1	544541	544742	ANAC028: NAC family	protein:ANAC028; gene id:AT1G65910; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC028_col_a	TF	DAP-seq
GSM1925596	AT1G02580	Chr1	544541	544742	SMB: NAC family	protein:SMB; gene id:AT1G79580; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-SMB_col_a	TF	DAP-seq
GSM1925566	AT1G02580	Chr1	544561	544762	ANAC083a: NAC family	protein:ANAC083; gene id:AT5G13180; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3a; subset:motif	DAPSeq-NAC_tnt-ANAC083_col_v3a	TF	DAP-seq
GSM1925562	AT1G02580	Chr1	544567	544768	ANAC071: NAC family	protein:ANAC071; gene id:AT4G17980; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC071_col_a	TF	DAP-seq
GSM1925559	AT1G02580	Chr1	544568	544769	ANAC062: NAC family	protein:ANAC062; gene id:AT3G49530; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC062_colamp_a	TF	DAP-seq
GSM2130898	AT1G02580	Chr1	544569	545992	GBF2	EtOH mock treatment for 4 hours	AT4G01120_GBF2_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2354116	AT1G02580	Chr1	544602	545992	CENH3	cenh3-1/cenh3-1; L. oleraceum CENH3 control	AtCENH3_control	EF	ChIP-seq
GSM2354111	AT1G02580	Chr1	544620	545593	CENH3	A. thaliana wild type	AtCENH3_rep1	EF	ChIP-seq
GSM1296939	AT1G02580	Chr1	544758	549648	H3K27me3	14 day-old brm/clf mutant seedlings	H3K27me3_ChIPSeq in brm clf_rep2	EF	ChIP-seq
GSM1296937	AT1G02580	Chr1	544838	549584	H3K27me3	14 day-old clf mutant seedlings	H3K27me3_ChIPSeq in clf_rep2	EF	ChIP-seq
GSM1925519	AT1G02580	Chr1	544840	545041	At5g47390: MYBrelated family	protein:At5g47390; gene id:AT5G47390; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-MYBrelated_tnt-At5g47390_col_b	TF	DAP-seq
GSM1925499	AT1G02580	Chr1	544841	545042	AT5G56840: MYBrelated family	protein:AT5G56840; gene id:AT5G56840; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT5G56840_col_a	TF	DAP-seq
GSM1925502	AT1G02580	Chr1	544841	545042	At1g19000: MYBrelated family	protein:At1g19000; gene id:AT1G19000; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g19000_colamp_a	TF	DAP-seq
GSM1891774	AT1G02580	Chr1	544853	550215	H3K27me3	atbmi1a/b; 2 week-old seedlings without roots	atbmi1a;b_H3K27me3_ChIPseq_rep	EF	ChIP-seq
GSM2079970	AT1G02580	Chr1	544892	549926	H3K27me3	clf mutant seeds	H3K27me3 in CLF IP Replicate2	EF	ChIP-seq
GSM1925498	AT1G02580	Chr1	544919	545120	AT5G56840: MYBrelated family	protein:AT5G56840; gene id:AT5G56840; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT5G56840_colamp_a	TF	DAP-seq
GSM1644819	AT1G02580	Chr1	544968	549658	H3K27me3	atbmi1a;b; 2 week-old seedlings without root	atbmi1a;b_H3K27me3_ChIPseq	EF	ChIP-seq
GSM1146785	AT1G02580	Chr1	544982	550040	H3K27me3	WT; 14 day-old seedlings	H3K27me3_ChIPSeq in wt rep1	EF	ChIP-seq
GSM1146786	AT1G02580	Chr1	544991	550034	H3K27me3	WT; 14 day-old seedlings	H3K27me3_ChIPSeq in wt rep2	EF	ChIP-seq
GSM2090077	AT1G02580	Chr1	545004	549693	H3K27me3	pold2; 10 day-old seedlings	pold2_H3K27me3	EF	ChIP-seq
GSM1530049	AT1G02580	Chr1	545006	549600	H3K27me3	clf_C24	H3K27me3_ChIP-seq_clf_C24	EF	ChIP-seq
GSM1296938	AT1G02580	Chr1	545009	549514	H3K27me3	14 day-old brm/clf mutant seedlings	H3K27me3_ChIPSeq in brm clf_rep1	EF	ChIP-seq
GSM1644821	AT1G02580	Chr1	545018	549700	H3K27me3	atring1a;b; 2 week-old seedlings without root	atring1a;b_H3K27me3_ChIPseq	EF	ChIP-seq
GSM1296936	AT1G02580	Chr1	545034	549517	H3K27me3	14 day-old clf mutant seedlings	H3K27me3_ChIPSeq in clf_rep1	EF	ChIP-seq
GSM2027816	AT1G02580	Chr1	545035	550005	H3K27me3	Col-0 leaves	A_thaliana_H3K27me3_chip	EF	ChIP-seq
GSM1592581	AT1G02580	Chr1	545039	550167	H3K27me3	REF6p::REF6-HA ref6-1; seedlings at 12 DAG	H3K27me3_REF6-HA	EF	ChIP-seq
GSM1955350	AT1G02580	Chr1	545039	549656	H3K27me3	2-week old atring1a/b seedlings without roots	atring1a;b_H3K27me3_ChIPseq_rep2	EF	ChIP-seq
GSM1955351	AT1G02580	Chr1	545040	549609	H3K27me3	2-week old lhp1-6 seedlings without roots	lhp1_6_H3K27me3_ChIPseq	EF	ChIP-seq
GSM1048079	AT1G02580	Chr1	545047	550149	H3K27me3	H3K27me3 of 14 day-old seedlings	H3K27me3 ChIP-seq; seedling	EF	ChIP-seq
GSM2090072	AT1G02580	Chr1	545050	549716	H3K27me3	C24; 10 day-old seedlings	WT_H3K27me3	EF	ChIP-seq
GSM1296933	AT1G02580	Chr1	545066	550202	H3K27me3	14 day-old wt seedlings	H3K27me3_ChIPSeq in wt_rep2	EF	ChIP-seq
GSM1225093	AT1G02580	Chr1	545089	549953	H3K27me3	Col-0; yong leaves	At_H3K27me3_rep2	EF	ChIP-seq
GSM1925473	AT1G02580	Chr1	545090	545291	MYB77: MYB family	protein:MYB77; gene id:AT3G50060; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB77_col_a	TF	DAP-seq
GSM2101793	AT1G02580	Chr1	545102	549712	H3K27me3	C24; 10 day-old seedlings	TWT_H3K27me3	EF	ChIP-seq
GSM1891775	AT1G02580	Chr1	545103	549592	H3K27me3	clf-29; 2 week-old seedlings without roots	clf-29_H3K27me3_ChIPseq_rep	EF	ChIP-seq
GSM1225092	AT1G02580	Chr1	545104	549758	H3K27me3	Col-0; yong leaves	At_H3K27me3_rep1	EF	ChIP-seq
GSM1530050	AT1G02580	Chr1	545104	549516	H3K27me3	clf_Col/C24	H3K27me3_ChIP-seq_clf_Col/C24	EF	ChIP-seq
GSM1925438	AT1G02580	Chr1	545119	545320	MYB33: MYB family	protein:MYB33; gene id:AT5G06100; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB33_col_a	TF	DAP-seq
GSM1530048	AT1G02580	Chr1	545121	549440	H3K27me3	clf_Col	H3K27me3_ChIP-seq_clf_Col	EF	ChIP-seq
GSM1925297	AT1G02580	Chr1	545159	545360	AT2G40260: G2like family	protein:AT2G40260; gene id:AT2G40260; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT2G40260_colamp_a	TF	DAP-seq
GSM2544791	AT1G02580	Chr1	545168	549411	H2A.Z	WT; 10 day-old seedlings	WT_H2A.Z_#1	EF	ChIP-seq
GSM1925794	AT1G02580	Chr1	545172	545373	bZIP18: bZIP family	protein:bZIP18; gene id:AT2G40620; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-bZIP18_colamp_a	TF	DAP-seq
GSM1925807	AT1G02580	Chr1	545172	545373	bZIP52: bZIP family	protein:bZIP52; gene id:AT1G06850; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v31; subset:motif	DAPSeq-bZIP_tnt-bZIP52_col_v31	TF	DAP-seq
GSM1925806	AT1G02580	Chr1	545173	545374	bZIP52: bZIP family	protein:bZIP52; gene id:AT1G06850; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-bZIP52_colamp_a	TF	DAP-seq
GSM624616	AT1G02580	Chr1	545179	549691	H3K27me3	Col whole seedling	Col_H3K27me3_ChIPseq	EF	ChIP-seq
GSM2101798	AT1G02580	Chr1	545193	549681	H3K27me3	fen1; 10 day-old seedlings	fen1_H3K27me3	EF	ChIP-seq
GSM2544792	AT1G02580	Chr1	545208	549456	H2A.Z	WT; 10 day-old seedlings	WT_H2AZ_#2	EF	ChIP-seq
GSM2544802	AT1G02580	Chr1	545235	549462	H2A.Z	H3.3 Knockdown; 10 day-old seedlings	H33KD_H2AZ_#2	EF	ChIP-seq
GSM1232782	AT1G02580	Chr1	545249	549416	H2AZ	Col-0; Leaves of 3 week-old plants	WT_H2AZ_ChIP	EF	ChIP-seq
GSM1530047	AT1G02580	Chr1	545254	549903	H3K27me3	WT_Col/C24	H3K27me3_ChIP-seq_WT_Col/C24_Rep2	EF	ChIP-seq
GSM856055	AT1G02580	Chr1	545284	549543	HTR13	Col-0; 10 day-old seedlings	HTR13 Myc ChIP-seq	EF	ChIP-seq
GSM1644813	AT1G02580	Chr1	545286	549665	H3K27me3	Col; 2 week-old seedlings without roots	Col_H3K27me3_ChIPseq	EF	ChIP-seq
GSM624617	AT1G02580	Chr1	545292	549615	H3K27me3	ref6-2; whole seedling	ref6-1_H3K27me3_ChIPseq	EF	ChIP-seq
GSM2544801	AT1G02580	Chr1	545298	549261	H2A.Z	H3.3 Knockdown; 10 day-old seedlings	H3.3KD_H2A.Z_#1	EF	ChIP-seq
GSM1925138	AT1G02580	Chr1	545308	545509	ARF2: ARF family	protein:ARF2; gene id:AT5G62000; protein family:ARF; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v31; subset:motif	DAPSeq-ARF_tnt-ARF2_col_v31	TF	DAP-seq
GSM1925620	AT1G02580	Chr1	545342	545543	REM19: REM family	protein:REM19; gene id:AT1G49480; protein family:REM; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-REM_tnt-REM19_colamp_a	TF	DAP-seq
GSM1530046	AT1G02580	Chr1	545353	549430	H3K27me3	WT_C24	H3K27me3_ChIP-seq_WT_C24_Rep2	EF	ChIP-seq
GSM1925250	AT1G02580	Chr1	545372	545573	SGR5: C2H2 family	protein:SGR5; gene id:AT2G01940; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2H2_tnt-SGR5_colamp_a	TF	DAP-seq
GSM1322881	AT1G02580	Chr1	545391	549386	H3K27me3	Arabidopsis lyrata accession MN47; yong leaves	Al_H3K27me3_rep1; Arabidopsis lyrata; ChIP-Seq	EF	ChIP-seq
GSM2367140	AT1G02580	Chr1	545396	547212	H2AK121ub	WT	Col-0 H2AK121ub 7DAG rep2	EF	ChIP-seq
GSM2367149	AT1G02580	Chr1	545397	547248	H2AK121ub	lhp1 mutants	lhp1 H2AK121ub 7DAG rep1	EF	ChIP-seq
GSM2367147	AT1G02580	Chr1	545401	548005	H2AK121ub	clf/swn mutants	clfswn H2AK121ub 7DAG rep2	EF	ChIP-seq
GSM1530045	AT1G02580	Chr1	545402	549631	H3K27me3	WT_Col	H3K27me3_ChIP-seq_WT_Col_Rep2	EF	ChIP-seq
GSM1322882	AT1G02580	Chr1	545403	549390	H3K27me3	Arabidopsis lyrata accession MN47; yong leaves	Al_H3K27me3_rep2; Arabidopsis lyrata; ChIP-Seq	EF	ChIP-seq
GSM2367145	AT1G02580	Chr1	545448	547250	H2AK121ub	clf/swn mutants	clfswn H2AK121ub 7DAG rep1	EF	ChIP-seq
GSM1644815	AT1G02580	Chr1	545461	549453	H3K27me3	clf_29; 2 week-old seedlings without root	clf_29_H3K27me3_ChIPseq	EF	ChIP-seq
GSM1644817	AT1G02580	Chr1	545470	549555	H3K27me3	tfl2_2; 2 week-old seedlings without root	tfl2_2_H3K27me3_ChIPseq	EF	ChIP-seq
GSM1925272	AT1G02580	Chr1	545495	545696	AT2G20110: CPP family	protein:AT2G20110; gene id:AT2G20110; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-AT2G20110_colamp_a	TF	DAP-seq
GSM1925215	AT1G02580	Chr1	545714	545915	GATA20: C2C2gata family	protein:GATA20; gene id:AT2G18380; protein family:C2C2gata; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2gata_tnt-GATA20_colamp_a	TF	DAP-seq
GSM1925515	AT1G02580	Chr1	545732	545933	At5g05790: MYBrelated family	protein:At5g05790; gene id:AT5G05790; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At5g05790_col_a	TF	DAP-seq
GSM1925211	AT1G02580	Chr1	545741	545942	GATA15: C2C2gata family	protein:GATA15; gene id:AT3G06740; protein family:C2C2gata; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-C2C2gata_tnt-GATA15_col_b	TF	DAP-seq
GSM1925522	AT1G02580	Chr1	545743	545944	At5g58900: MYBrelated family	protein:At5g58900; gene id:AT5G58900; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At5g58900_colamp_a	TF	DAP-seq
GSM1925638	AT1G02580	Chr1	545769	545970	SPL9: SBP family	protein:SPL9; gene id:AT2G42200; protein family:SBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-SBP_tnt-SPL9_colamp_a	TF	DAP-seq
GSM1925332	AT1G02580	Chr1	545773	545974	ATHB5: HB family	protein:ATHB5; gene id:AT5G65310; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB5_col_a	TF	DAP-seq
GSM1925632	AT1G02580	Chr1	545787	545988	SPL15: SBP family	protein:SPL15; gene id:AT3G57920; protein family:SBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-SBP_tnt-SPL15_colamp_a	TF	DAP-seq
GSM1925639	AT1G02580	Chr1	545788	545989	SPL9: SBP family	protein:SPL9; gene id:AT2G42200; protein family:SBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-SBP_tnt-SPL9_col_a	TF	DAP-seq
GSM1925331	AT1G02580	Chr1	545793	545994	ATHB5: HB family	protein:ATHB5; gene id:AT5G65310; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB5_colamp_a	TF	DAP-seq
GSM1925359	AT1G02580	Chr1	545793	545994	ATHB13: Homeobox family	protein:ATHB13; gene id:AT1G69780; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB13_col_a	TF	DAP-seq
GSM1925336	AT1G02580	Chr1	545794	545995	LMI1: HB family	protein:LMI1; gene id:AT5G03790; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-LMI1_colamp_a	TF	DAP-seq
GSM1925337	AT1G02580	Chr1	545794	545995	LMI1: HB family	protein:LMI1; gene id:AT5G03790; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-LMI1_col_a	TF	DAP-seq
GSM1925365	AT1G02580	Chr1	545796	545997	ATHB6: Homeobox family	protein:ATHB6; gene id:AT2G22430; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB6_col_a	TF	DAP-seq
GSM1925636	AT1G02580	Chr1	545798	545999	SPL5: SBP family	protein:SPL5; gene id:AT3G15270; protein family:SBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-SBP_tnt-SPL5_colamp_a	TF	DAP-seq
GSM1925139	AT1G02580	Chr1	545912	546113	AT1G04880: ARID family	protein:AT1G04880; gene id:AT1G04880; protein family:ARID; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ARID_tnt-AT1G04880_colamp_a	TF	DAP-seq
GSM1925366	AT1G02580	Chr1	545992	546193	ATHB7: Homeobox family	protein:ATHB7; gene id:AT2G46680; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB7_col_a	TF	DAP-seq
GSM1925160	AT1G02580	Chr1	546249	546450	BZR1: BZR family	protein:BZR1; gene id:AT1G75080; protein family:BZR; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-BZR_tnt-BZR1_col_a	TF	DAP-seq
GSM1925315	AT1G02580	Chr1	546308	546509	At3g24120: G2like family	protein:At3g24120; gene id:AT3G24120; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g24120_col_a	TF	DAP-seq
GSM1925314	AT1G02580	Chr1	546309	546510	At3g24120: G2like family	protein:At3g24120; gene id:AT3G24120; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g24120_colamp_a	TF	DAP-seq
GSM1925302	AT1G02580	Chr1	546310	546511	AT5G45580: G2like family	protein:AT5G45580; gene id:AT5G45580; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT5G45580_col_a	TF	DAP-seq
GSM1925272	AT1G02580	Chr1	546389	546590	AT2G20110: CPP family	protein:AT2G20110; gene id:AT2G20110; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-AT2G20110_colamp_a	TF	DAP-seq
GSM1925276	AT1G02580	Chr1	546389	546590	TCX2: CPP family	protein:TCX2; gene id:AT4G14770; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-CPP_tnt-TCX2_col_a	TF	DAP-seq
