Term	Gene	Chr	Start	End	Factor	Desc	Title	Class
GSM2130898	AT1G23490	Chr1	8335710	8337289	GBF2	EtOH mock treatment for 4 hours	AT4G01120_GBF2_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130873	AT1G23490	Chr1	8335715	8337305	GBF3	10 uM abscisic acid for 4 hours	AT2G46270_GBF3_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130897	AT1G23490	Chr1	8335716	8337303	GBF2	10 uM abscisic acid for 4 hours	AT4G01120_GBF2_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130945	AT1G23490	Chr1	8335721	8337273	HB5	10 uM abscisic acid for 4 hours	AT5G65310_HB5_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130941	AT1G23490	Chr1	8335725	8337269	HB5	10 uM abscisic acid for 4 hours	AT5G65310_HB5_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130975	AT1G23490	Chr1	8335727	8337316	ABF3	10 uM abscisic acid for 4 hours	AT4G34000_ABF3_ABA_ChIP_rep1	TF	ChIP-seq
GSM2074754	AT1G23490	Chr1	8335730	8337240	RPL	Inflorescence apices of rpl-1 mutant transformed with genomic contruct expressing a fusion between RPL and GFP	RPL-GFP_chipseq_rep1	TF	ChIP-seq
GSM2130942	AT1G23490	Chr1	8335730	8337361	HB5	EtOH mock treatment for 4 hours	AT5G65310_HB5_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130943	AT1G23490	Chr1	8335731	8337341	HB5	10 uM abscisic acid for 4 hours	AT5G65310_HB5_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130970	AT1G23490	Chr1	8335732	8337280	ABF4	EtOH mock treatment for 4 hours	AT3G19290_ABF4_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130971	AT1G23490	Chr1	8335733	8337297	ABF4	10 uM abscisic acid for 4 hours	AT3G19290_ABF4_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130893	AT1G23490	Chr1	8335734	8337292	GBF2	10 uM abscisic acid for 4 hours	AT4G01120_GBF2_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130969	AT1G23490	Chr1	8335736	8337274	ABF4	10 uM abscisic acid for 4 hours	AT3G19290_ABF4_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130894	AT1G23490	Chr1	8335740	8337337	GBF2	EtOH mock treatment for 4 hours	AT4G01120_GBF2_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130860	AT1G23490	Chr1	8335741	8337377	NFYB2	EtOH mock treatment for 4 hours	AT5G47640_NFYB2_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130955	AT1G23490	Chr1	8335741	8337278	ZAT6	10 uM abscisic acid for 4 hours	AT5G04340_ZAT6_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130888	AT1G23490	Chr1	8335743	8337330	NFYC2	EtOH mock treatment for 4 hours	AT1G56170_NFYC2_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130891	AT1G23490	Chr1	8335743	8337360	NFYC2	10 uM abscisic acid for 4 hours	AT1G56170_NFYC2_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130859	AT1G23490	Chr1	8335745	8337341	NFYB2	10 uM abscisic acid for 4 hours	AT5G47640_NFYB2_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130979	AT1G23490	Chr1	8335745	8337317	ABF3	10 uM abscisic acid for 4 hours	AT4G34000_ABF3_ABA_ChIP_rep3	TF	ChIP-seq
GSM2074756	AT1G23490	Chr1	8335748	8337272	RPL	Inflorescence apices of rpl-1 mutant transformed with genomic contruct expressing a fusion between RPL and GFP	RPL-GFP_chipseq_rep3	TF	ChIP-seq
GSM2130936	AT1G23490	Chr1	8335748	8337434	MYB44	EtOH mock treatment for 4 hours	AT5G67300_MYB44_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2131013	AT1G23490	Chr1	8335748	8337342	DTAF2	10 uM dexamethasone; 6 hours	AT5G50360_DTAF2_Dex_6h_ChIP	TF	ChIP-seq
GSM2130954	AT1G23490	Chr1	8335749	8337294	ZAT6	EtOH mock treatment for 4 hours	AT5G04340_ZAT6_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130977	AT1G23490	Chr1	8335749	8337333	ABF3	10 uM abscisic acid for 4 hours	AT4G34000_ABF3_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130887	AT1G23490	Chr1	8335751	8337293	NFYC2	10 uM abscisic acid for 4 hours	AT1G56170_NFYC2_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130895	AT1G23490	Chr1	8335751	8337315	GBF2	10 uM abscisic acid for 4 hours	AT4G01120_GBF2_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130864	AT1G23490	Chr1	8335753	8337322	NFYB2	EtOH mock treatment for 4 hours	AT5G47640_NFYB2_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130865	AT1G23490	Chr1	8335755	8337289	ABF1	10 uM abscisic acid for 4 hours	AT1G49720_ABF1_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130967	AT1G23490	Chr1	8335759	8337302	HB7	10 uM abscisic acid for 4 hours	AT2G46680_HB7_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130892	AT1G23490	Chr1	8335764	8337296	NFYC2	EtOH mock treatment for 4 hours	AT1G56170_NFYC2_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130968	AT1G23490	Chr1	8335764	8337251	HB7	EtOH mock treatment for 4 hours	AT2G46680_HB7_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130863	AT1G23490	Chr1	8335765	8337295	NFYB2	10 uM abscisic acid for 4 hours	AT5G47640_NFYB2_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130866	AT1G23490	Chr1	8335766	8337218	ABF1	EtOH mock treatment for 4 hours	AT1G49720_ABF1_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130935	AT1G23490	Chr1	8335766	8337370	MYB44	10 uM abscisic acid for 4 hours	AT5G67300_MYB44_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130956	AT1G23490	Chr1	8335768	8337264	ZAT6	EtOH mock treatment for 4 hours	AT5G04340_ZAT6_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130953	AT1G23490	Chr1	8335772	8337268	ZAT6	10 uM abscisic acid for 4 hours	AT5G04340_ZAT6_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130976	AT1G23490	Chr1	8335772	8337298	ABF3	EtOH mock treatment for 4 hours	AT4G34000_ABF3_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130861	AT1G23490	Chr1	8335773	8337289	NFYB2	10 uM abscisic acid for 4 hours	AT5G47640_NFYB2_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130890	AT1G23490	Chr1	8335773	8337291	NFYC2	EtOH mock treatment for 4 hours	AT1G56170_NFYC2_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130889	AT1G23490	Chr1	8335775	8337278	NFYC2	10 uM abscisic acid for 4 hours	AT1G56170_NFYC2_ABA_ChIP_rep2	TF	ChIP-seq
GSM1665428	AT1G23490	Chr1	8335776	8337342	PIF4	PIF4-3xFlag-6xHis seedlings treated with low blue light for 16 hours	ChIPSeq-PIF4_FLAG_Rep2	TF	ChIP-seq
GSM2130973	AT1G23490	Chr1	8335776	8337251	ABF4	10 uM abscisic acid for 4 hours	AT3G19290_ABF4_ABA_ChIP_rep3	TF	ChIP-seq
GSM1184662	AT1G23490	Chr1	8335778	8337897	ERF115	35S::ERF115-HBH; suspension cells	ERF115-HBH ChIP output	TF	ChIP-seq
GSM2130904	AT1G23490	Chr1	8335778	8337309	HAT22	EtOH mock treatment for 4 hours	AT4G37790_HAT22_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130947	AT1G23490	Chr1	8335782	8337276	HB6	10 uM abscisic acid for 4 hours	AT2G22430_HB6_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130963	AT1G23490	Chr1	8335782	8337296	HB7	10 uM abscisic acid for 4 hours	AT2G46680_HB7_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130911	AT1G23490	Chr1	8335783	8337280	MYB3	10 uM abscisic acid for 4 hours	AT1G22640_MYB3_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130951	AT1G23490	Chr1	8335783	8337304	HB6	10 uM abscisic acid for 4 hours	AT2G22430_HB6_ABA_ChIP_rep3	TF	ChIP-seq
GSM1869288	AT1G23490	Chr1	8335784	8339339	BRM	14 day-old seedlings with GFP antibody	BRMGFPIP	EF	ChIP-seq
GSM2130972	AT1G23490	Chr1	8335784	8337289	ABF4	EtOH mock treatment for 4 hours	AT3G19290_ABF4_EtOH_ChIP_rep2	TF	ChIP-seq
GSM865709	AT1G23490	Chr1	8335788	8337362	PIF4	pPIF4::PIF4-myc transgenic etiolated seedlings	PIF4 ChIP-Seq	TF	ChIP-seq
GSM2130862	AT1G23490	Chr1	8335790	8337321	NFYB2	EtOH mock treatment for 4 hours	AT5G47640_NFYB2_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130902	AT1G23490	Chr1	8335790	8337258	HAT22	EtOH mock treatment for 4 hours	AT4G37790_HAT22_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130949	AT1G23490	Chr1	8335792	8337318	HB6	10 uM abscisic acid for 4 hours	AT2G22430_HB6_ABA_ChIP_rep2	TF	ChIP-seq
GSM1291193	AT1G23490	Chr1	8335797	8339337	E2Fa	35S::E2Fa-HBH; suspension cells with Ni2+-NTA and streptavidin-sepharose antibody	 E2Fa-HBH TChAP output; replicate 2	TF	ChIP-seq
GSM1925454	AT1G23490	Chr1	8335797	8335998	MYB55: MYB family	protein:MYB55; gene id:AT4G01680; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB55_colamp_a	TF	DAP-seq
GSM2130965	AT1G23490	Chr1	8335797	8337289	HB7	10 uM abscisic acid for 4 hours	AT2G46680_HB7_ABA_ChIP_rep2	TF	ChIP-seq
GSM1925460	AT1G23490	Chr1	8335798	8335999	MYB58: MYB family	protein:MYB58; gene id:AT1G16490; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB58_col_a	TF	DAP-seq
GSM1925476	AT1G23490	Chr1	8335800	8336001	MYB83: MYB family	protein:MYB83; gene id:AT3G08500; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB83_colamp_a	TF	DAP-seq
GSM2130978	AT1G23490	Chr1	8335802	8337278	ABF3	EtOH mock treatment for 4 hours	AT4G34000_ABF3_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2074755	AT1G23490	Chr1	8335805	8337269	RPL	Inflorescence apices of rpl-1 mutant transformed with genomic contruct expressing a fusion between RPL and GFP	RPL-GFP_chipseq_rep2	TF	ChIP-seq
GSM2130974	AT1G23490	Chr1	8335805	8337243	ABF4	EtOH mock treatment for 4 hours	AT3G19290_ABF4_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130868	AT1G23490	Chr1	8335807	8337840	ABF1	EtOH mock treatment for 4 hours	AT1G49720_ABF1_EtOH_ChIP_rep2	TF	ChIP-seq
GSM2130901	AT1G23490	Chr1	8335807	8337255	HAT22	10 uM abscisic acid for 4 hours	AT4G37790_HAT22_ABA_ChIP_rep2	TF	ChIP-seq
GSM1925435	AT1G23490	Chr1	8335811	8336012	MYB27: MYB family	protein:MYB27; gene id:AT3G53200; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB27_col_a	TF	DAP-seq
GSM1925411	AT1G23490	Chr1	8335812	8336013	MS188: MYB family	protein:MS188; gene id:AT5G56110; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MS188_colamp_a	TF	DAP-seq
GSM1925461	AT1G23490	Chr1	8335812	8336013	MYB61: MYB family	protein:MYB61; gene id:AT1G09540; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB61_colamp_a	TF	DAP-seq
GSM1925423	AT1G23490	Chr1	8335813	8336014	MYB116: MYB family	protein:MYB116; gene id:AT1G25340; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB116_colamp_a	TF	DAP-seq
GSM1925459	AT1G23490	Chr1	8335813	8336014	MYB58: MYB family	protein:MYB58; gene id:AT1G16490; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB58_colamp_a	TF	DAP-seq
GSM1925468	AT1G23490	Chr1	8335813	8336014	MYB67: MYB family	protein:MYB67; gene id:AT3G12720; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB67_col_a	TF	DAP-seq
GSM1925450	AT1G23490	Chr1	8335814	8336015	MYB49: MYB family	protein:MYB49; gene id:AT5G54230; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB49_colamp_a	TF	DAP-seq
GSM1925462	AT1G23490	Chr1	8335814	8336015	MYB61: MYB family	protein:MYB61; gene id:AT1G09540; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB61_col_a	TF	DAP-seq
GSM2130925	AT1G23490	Chr1	8335814	8337340	RD26	10 uM abscisic acid for 4 hours	AT4G27410_RD26_ABA_ChIP_rep2	TF	ChIP-seq
GSM1925412	AT1G23490	Chr1	8335815	8336016	MS188: MYB family	protein:MS188; gene id:AT5G56110; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MS188_col_a	TF	DAP-seq
GSM958272	AT1G23490	Chr1	8335815	8337424	PIF3	pif3-3 ; 2 day-old whole seedlings under dark	P3M-ChIP-4	TF	ChIP-seq
GSM1977462	AT1G23490	Chr1	8335816	8337451	PIF5	PIF5-Flash seedlings at low blue light for 16h	ChIPSeq-PIF5_FLAG_Rep1	TF	ChIP-seq
GSM1925226	AT1G23490	Chr1	8335817	8336018	AT4G26030: C2H2 family	protein:AT4G26030; gene id:AT4G26030; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2H2_tnt-AT4G26030_col_a	TF	DAP-seq
GSM1977463	AT1G23490	Chr1	8335817	8338848	PIF5	PIF5-Flash seedlings at low blue light for 16h	ChIPSeq-PIF5_FLAG_Rep2	TF	ChIP-seq
GSM2130964	AT1G23490	Chr1	8335817	8337543	HB7	EtOH mock treatment for 4 hours	AT2G46680_HB7_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130900	AT1G23490	Chr1	8335819	8337218	HAT22	EtOH mock treatment for 4 hours	AT4G37790_HAT22_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2130937	AT1G23490	Chr1	8335822	8337288	MYB44	10 uM abscisic acid for 4 hours	AT5G67300_MYB44_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130923	AT1G23490	Chr1	8335827	8337376	RD26	10 uM abscisic acid for 4 hours	AT4G27410_RD26_ABA_ChIP_rep1	TF	ChIP-seq
GSM2365923	AT1G23490	Chr1	8335828	8337523	HDP2 	WT seedlings	HDP2 IP rep2	EF	ChIP-seq
GSM1059958	AT1G23490	Chr1	8335829	8337199	PIF1	Myc-tagged-PIF1 overexpressing transgenic seedlings	PIF1-peaks-2	TF	ChIP-seq
GSM889585	AT1G23490	Chr1	8335829	8339309	PRR5	PRR5pro:FLAG-PRR5-GFP/prr5	PRR5-ChIP	TF	ChIP-seq
GSM2130927	AT1G23490	Chr1	8335830	8337320	RD26	10 uM abscisic acid for 4 hours	AT4G27410_RD26_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130939	AT1G23490	Chr1	8335831	8337315	MYB44	10 uM abscisic acid for 4 hours	AT5G67300_MYB44_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130926	AT1G23490	Chr1	8335834	8337260	RD26	EtOH mock treatment for 4 hours	AT4G27410_RD26_EtOH_ChIP_rep2	TF	ChIP-seq
GSM1665427	AT1G23490	Chr1	8335836	8338032	PIF4	PIF4-3xFlag-6xHis seedlings treated with low blue light for 16 hours	ChIPSeq-PIF4_FLAG_Rep1	TF	ChIP-seq
GSM2095559	AT1G23490	Chr1	8335840	8337237	FRG1	Wt with acclimatizing (ACC) heat stress	WT_ACC_R2	TF	ChIP-seq
GSM2111784	AT1G23490	Chr1	8335842	8337800	HDA9	Leaves of Columbia-0 with HDA9-FLAG transformed plants	HDA9-FLAG-CHIPSEQ	EF	ChIP-seq
GSM1184360	AT1G23490	Chr1	8335845	8337247	phyA	4 day-old PphyA: phyA-GFP phyA201 transgenic seedlings	PhyA-GFP_1 [ChIP-seq]	TF	ChIP-seq
GSM1400503	AT1G23490	Chr1	8335846	8337273	FHY1	35S: GFP-FHY1; fhy1-1; 4 day-old seedlings	FHY1-GFP_3_ChIP-seq	TF	ChIP-seq
GSM958271	AT1G23490	Chr1	8335852	8337326	PIF3	pif3-3 ; 2 day-old whole seedlings under dark	P3M-ChIP-3	TF	ChIP-seq
GSM2130869	AT1G23490	Chr1	8335855	8337296	ABF1	10 uM abscisic acid for 4 hours	AT1G49720_ABF1_ABA_ChIP_rep3	TF	ChIP-seq
GSM958276	AT1G23490	Chr1	8335857	8337417	Myc	WT; 2 day-old whole seedlings under dark	WT-ChIP-4	TF	ChIP-seq
GSM2086282	AT1G23490	Chr1	8335858	8338195	REVOLUTA	35S::FLAG-GR-REVd seedlings with F3165 Sigma Monoclonal ANTI-FLAG M2	REV_run56	TF	ChIP-seq
GSM2287861	AT1G23490	Chr1	8335866	8337312	WRKY33	WRKY33-HA; 1 uM flg22 for 2 h	W33HA_2h_1 (ChIP-Seq)	TF	ChIP-seq
GSM1925403	AT1G23490	Chr1	8335868	8336069	AGL63: MADS family	protein:AGL63; gene id:AT1G31140; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MADS_tnt-AGL63_col_a	TF	DAP-seq
GSM1499343	AT1G23490	Chr1	8335873	8337350	NRPE1	Col; floral tissue	FLAG-NRPE1_ChIPseq-Col_replicate_1	EF	ChIP-seq
GSM1400502	AT1G23490	Chr1	8335874	8337206	FHY1	35S: GFP-FHY1; fhy1-1; 4 day-old seedlings	FHY1-GFP_2_ChIP-seq	TF	ChIP-seq
GSM1247500	AT1G23490	Chr1	8335875	8339514	JAG	jag-2; JAG:JAG-GFP	JAG-GFP replicate 2	TF	ChIP-seq
GSM958798	AT1G23490	Chr1	8335878	8339216	NRPE1	Floral tissue of rdm1-1 mutant (eco. Columbia) with NRPE1-FLAG transgene	NRPE1 ChIP rdm1 mutant	EF	ChIP-seq
GSM1566967	AT1G23490	Chr1	8335881	8338950	LEAFY/LFY	p35S:LFYTERE; 15 day-old seedlings	p35S:LFYTERE; rep2	TF	ChIP-seq
GSM1059957	AT1G23490	Chr1	8335884	8337313	PIF1	Myc-tagged-PIF1 overexpressing transgenic seedlings	PIF1-peaks-1	TF	ChIP-seq
GSM958270	AT1G23490	Chr1	8335889	8337341	PIF3	pif3-3 ; 2 day-old whole seedlings under dark	P3M-ChIP-2	TF	ChIP-seq
GSM1260848	AT1G23490	Chr1	8335890	8337425	LHY	WT; 2 week-old whole seedlings	LHY_ChIPSeq	TF	ChIP-seq
GSM958275	AT1G23490	Chr1	8335895	8337350	Myc	WT; 2 day-old whole seedlings under dark	WT-ChIP-3	TF	ChIP-seq
GSM1059959	AT1G23490	Chr1	8335900	8337284	PIF1	Myc-tagged-PIF1 overexpressing transgenic seedlings	PIF1-peaks-3	TF	ChIP-seq
GSM1059960	AT1G23490	Chr1	8335903	8337276	Myc	Control wt	WT-ChIP-1	TF	ChIP-seq
GSM1701081	AT1G23490	Chr1	8335909	8337342	TRB1	14 day-old wt seedlings with TRB1 antibody	ChIP-Seq analysis of TRB1 associated sequences_(TRB1(+)_anti-TRB1)	TF	ChIP-seq
GSM1184362	AT1G23490	Chr1	8335910	8337266	phyA	4 day-old PphyA: phyA-GFP phyA201 transgenic seedlings	PhyA-GFP_3 [ChIP-seq]	TF	ChIP-seq
GSM1184361	AT1G23490	Chr1	8335914	8337270	phyA	4 day-old PphyA: phyA-GFP phyA201 transgenic seedlings	PhyA-GFP_2 [ChIP-seq]	TF	ChIP-seq
GSM1499344	AT1G23490	Chr1	8335914	8337364	NRPE1	nrpe1-12; floral tissue	FLAG-NRPE1_ChIPseq-drm3_replicate_1	EF	ChIP-seq
GSM1282365	AT1G23490	Chr1	8335921	8339450	YFP	35S::YFP; 4 week-old plants	YFP	TF	ChIP-seq
GSM958794	AT1G23490	Chr1	8335921	8339094	NRPE1	Floral tissue of wt	Col ChIP replicate 2	EF	ChIP-seq
GSM1252254	AT1G23490	Chr1	8335922	8337321	ARF6	ARF6p::ARF6-Myc in arf6;arf8 seedlings	ARF6 ChIP-Seq	TF	ChIP-seq
GSM1566964	AT1G23490	Chr1	8335926	8337330	LEAFY/LFY	p35S:LFY; 15 day-old seedlings	p35S:LFY; rep1	TF	ChIP-seq
GSM1059966	AT1G23490	Chr1	8335932	8337337	Myc	WT	WT-ChIP-1A	TF	ChIP-seq
GSM1059965	AT1G23490	Chr1	8335936	8337357	PIF4	Myc-tagged-PIF4 overexpressing transgenic seedlings	PIF4-peaks-3	TF	ChIP-seq
GSM1848700	AT1G23490	Chr1	8335942	8339818	Pol2	WT; immature inflorescence	30_Pol2ChIP_Col	TF	ChIP-seq
GSM1925416	AT1G23490	Chr1	8335944	8336145	MYB101: MYB family	protein:MYB101; gene id:AT2G32460; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB101_colamp_a	TF	DAP-seq
GSM1925438	AT1G23490	Chr1	8335944	8336145	MYB33: MYB family	protein:MYB33; gene id:AT5G06100; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB33_col_a	TF	DAP-seq
GSM1167551	AT1G23490	Chr1	8335948	8337483	FLM	gFLM with anti-GFP abtibody	gFLM-GFP replicate 1 (DP28)	TF	ChIP-seq
GSM1848701	AT1G23490	Chr1	8335956	8339929	Pol2	nrpd1; immature inflorescence	31_Pol2ChIP_nrpd1	TF	ChIP-seq
GSM1482283	AT1G23490	Chr1	8335963	8338891	MYB3R3	MYB3R3-GFP; 9 day-old Col-0 whole seedlings	MYB3R3-GFP_9d_seedlings_ChIP	TF	ChIP-seq
GSM1848702	AT1G23490	Chr1	8335969	8339834	Pol2	dcl234; immature inflorescence	32_Pol2ChIP_dcl234	TF	ChIP-seq
GSM1701079	AT1G23490	Chr1	8335975	8337502	TRB1	14 day-old TRB1pro:TRB1-GFP seedlings with GFP-Trap antibody	ChIP-Seq analysis of TRB1 associated sequences_(TRB1-GFP(+)_GFP-Trap)	TF	ChIP-seq
GSM1291189	AT1G23490	Chr1	8335976	8337484	E2Fa	35S::E2Fa-HBH; suspension cells with Ni2+-NTA and streptavidin-sepharose antibody	E2Fa-HBH TChAP output; replicate 1	TF	ChIP-seq
GSM1059961	AT1G23490	Chr1	8335997	8337278	Myc	Control wt	WT-ChIP-2	TF	ChIP-seq
GSM1463814	AT1G23490	Chr1	8336019	8340491	JACKDAW	JKD-YFP	At_JKD_YFP_2	TF	ChIP-seq
GSM958792	AT1G23490	Chr1	8336040	8338971	NRPE1	Floral tissue of wt	Col ChIP	EF	ChIP-seq
GSM1167543	AT1G23490	Chr1	8336049	8337684	FLM	iFLMdelta-GFP with anti-GFP antbody	DP104-1 (iFLMdelta-GFP)	TF	ChIP-seq
GSM1257927	AT1G23490	Chr1	8336061	8337476	NRPE1	genotype: suvh2 suvh9 ecotype: Columbia w/ NRPE1-Flag transgene	121119_LJ_ChIPseq_index_14_rawreads_50bp.qseq.gz	EF	ChIP-seq
GSM1464770	AT1G23490	Chr1	8336068	8339067	JMJ14	JMJ14-FYR-HA	ZC_6_140207	TF	ChIP-seq
GSM554339	AT1G23490	Chr1	8336068	8338606	H3K9ac	Columbia rosette leaf	H3K9ac_ChIPseq	EF	ChIP-seq
GSM2354116	AT1G23490	Chr1	8336071	8340220	CENH3	cenh3-1/cenh3-1; L. oleraceum CENH3 control	AtCENH3_control	EF	ChIP-seq
GSM1291188	AT1G23490	Chr1	8336073	8337123	E2Fa	35S::E2Fa-HBH; suspension cells with streptavidin-sepharose antibody	E2Fa-HBH ChAP output	TF	ChIP-seq
GSM1655639	AT1G23490	Chr1	8336075	8338138	H3K4me3	mature fully-expanded rosette leaf tissue; 29d	H3K4me3_29d_ChIP	EF	ChIP-seq
GSM2354114	AT1G23490	Chr1	8336077	8339563	CENH3	A. thaliana wild type	AtCENH3_rep2	EF	ChIP-seq
GSM1925438	AT1G23490	Chr1	8336084	8336285	MYB33: MYB family	protein:MYB33; gene id:AT5G06100; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB33_col_a	TF	DAP-seq
GSM1193623	AT1G23490	Chr1	8336087	8338545	H3K4me3	drm2-2	drm2 H3K4m3 ChIP (replicate 2)	EF	ChIP-seq
GSM1925475	AT1G23490	Chr1	8336089	8336290	MYB81: MYB family	protein:MYB81; gene id:AT2G26960; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB81_col_a	TF	DAP-seq
GSM1655645	AT1G23490	Chr1	8336093	8338292	H3K4me3	mature fully-expanded rosette leaf tissue; 57d	H3K4me3_57d_ChIP	EF	ChIP-seq
GSM2429858	AT1G23490	Chr1	8336096	8338456	H3K36me3	Transgenic H3 insertion (H3.3)	WT-H3K36me3	EF	ChIP-seq
GSM1193625	AT1G23490	Chr1	8336100	8338358	H3K4me3	nrpd1-4	nrpd1 H3K4m3 ChIP (replicate 2)	EF	ChIP-seq
GSM1291187	AT1G23490	Chr1	8336104	8337439	E2Fa	35S::E2Fa-HBH; suspension cells with E2Fa antibody	E2Fa-HBH ChIP output	TF	ChIP-seq
GSM1193621	AT1G23490	Chr1	8336108	8338349	H3K4me3	WT	Col H3K4m3 ChIP (replicate 2)	EF	ChIP-seq
GSM1906917	AT1G23490	Chr1	8336112	8338417	H3K4me3	WT; 4 week-old rosette leaves	H3K4me3_ChIP-Seq_WT	EF	ChIP-seq
GSM1655641	AT1G23490	Chr1	8336113	8338157	H3K4me3	mature fully-expanded rosette leaf tissue; 35d	H3K4me3_35d_ChIP	EF	ChIP-seq
GSM1193624	AT1G23490	Chr1	8336116	8338334	H3K4me3	nrpd1-11	nrpe1 H3K4m3 ChIP (replicate 2)	EF	ChIP-seq
