Term	Gene	Chr	Start	End	Factor	Desc	Title	Class
GSM1925493	AT1G59750	Chr1	21978417	21978618	AT3G10113: MYBrelated family	protein:AT3G10113; gene id:AT3G10113; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT3G10113_col_a	TF	DAP-seq
GSM1925621	AT1G59750	Chr1	21978445	21978646	REM19: REM family	protein:REM19; gene id:AT1G49480; protein family:REM; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-REM_tnt-REM19_col_a	TF	DAP-seq
GSM1925620	AT1G59750	Chr1	21978446	21978647	REM19: REM family	protein:REM19; gene id:AT1G49480; protein family:REM; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-REM_tnt-REM19_colamp_a	TF	DAP-seq
GSM1925595	AT1G59750	Chr1	21978500	21978701	SMB: NAC family	protein:SMB; gene id:AT1G79580; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-SMB_colamp_a	TF	DAP-seq
GSM1925591	AT1G59750	Chr1	21978503	21978704	NST1: NAC family	protein:NST1; gene id:AT2G46770; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v31; subset:motif	DAPSeq-NAC_tnt-NST1_col_v31	TF	DAP-seq
GSM1925005	AT1G59750	Chr1	21978505	21978706	AT5G60130: ABI3VP1 family	protein:AT5G60130; gene id:AT5G60130; protein family:ABI3VP1; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ABI3VP1_tnt-AT5G60130_col_a	TF	DAP-seq
GSM1925560	AT1G59750	Chr1	21978507	21978708	ANAC070: NAC family	protein:ANAC070; gene id:AT4G10350; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC070_colamp_a	TF	DAP-seq
GSM1925596	AT1G59750	Chr1	21978507	21978708	SMB: NAC family	protein:SMB; gene id:AT1G79580; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-SMB_col_a	TF	DAP-seq
GSM1925590	AT1G59750	Chr1	21978510	21978711	NST1: NAC family	protein:NST1; gene id:AT2G46770; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-NST1_colamp_a	TF	DAP-seq
GSM1925605	AT1G59750	Chr1	21978510	21978711	VND4: NAC family	protein:VND4; gene id:AT1G12260; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-VND4_colamp_a	TF	DAP-seq
GSM1925603	AT1G59750	Chr1	21978512	21978713	VND2: NAC family	protein:VND2; gene id:AT4G36160; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-VND2_col_a	TF	DAP-seq
GSM1925607	AT1G59750	Chr1	21978514	21978715	VND6: NAC family	protein:VND6; gene id:AT5G62380; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v31; subset:motif	DAPSeq-NAC_tnt-VND6_col_v31	TF	DAP-seq
GSM1925565	AT1G59750	Chr1	21978558	21978759	ANAC083: NAC family	protein:ANAC083; gene id:AT5G13180; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC083_colamp_a	TF	DAP-seq
GSM1925601	AT1G59750	Chr1	21978558	21978759	VND1: NAC family	protein:VND1; gene id:AT2G18060; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-VND1_col_a	TF	DAP-seq
GSM1925566	AT1G59750	Chr1	21978559	21978760	ANAC083a: NAC family	protein:ANAC083; gene id:AT5G13180; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3a; subset:motif	DAPSeq-NAC_tnt-ANAC083_col_v3a	TF	DAP-seq
GSM2130942	AT1G59750	Chr1	21978595	21980172	HB5	EtOH mock treatment for 4 hours	AT5G65310_HB5_EtOH_ChIP_rep1	TF	ChIP-seq
GSM1925241	AT1G59750	Chr1	21978728	21978929	IDD4: C2H2 family	protein:IDD4; gene id:AT2G02080; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2H2_tnt-IDD4_col_a	TF	DAP-seq
GSM958275	AT1G59750	Chr1	21978733	21980135	Myc	WT; 2 day-old whole seedlings under dark	WT-ChIP-3	TF	ChIP-seq
GSM1655639	AT1G59750	Chr1	21978779	21980579	H3K4me3	mature fully-expanded rosette leaf tissue; 29d	H3K4me3_29d_ChIP	EF	ChIP-seq
GSM1925528	AT1G59750	Chr1	21978786	21978987	RVE1: MYBrelated family	protein:RVE1; gene id:AT5G17300; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-RVE1_colamp_a	TF	DAP-seq
GSM1925272	AT1G59750	Chr1	21978800	21979001	AT2G20110: CPP family	protein:AT2G20110; gene id:AT2G20110; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-AT2G20110_colamp_a	TF	DAP-seq
GSM1655645	AT1G59750	Chr1	21978806	21980661	H3K4me3	mature fully-expanded rosette leaf tissue; 57d	H3K4me3_57d_ChIP	EF	ChIP-seq
GSM1655641	AT1G59750	Chr1	21978815	21980696	H3K4me3	mature fully-expanded rosette leaf tissue; 35d	H3K4me3_35d_ChIP	EF	ChIP-seq
GSM1655643	AT1G59750	Chr1	21978827	21980645	H3K4me3	mature fully-expanded rosette leaf tissue; 42d	H3K4me3_42d_ChIP	EF	ChIP-seq
GSM2130906	AT1G59750	Chr1	21978831	21980699	FBH3	EtOH mock treatment for 4 hours	AT1G51140_FBH3_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2388448	AT1G59750	Chr1	21978836	21980803	H3K9ac	hda9 mutants	hdac_K9_rep1	EF	ChIP-seq
GSM2090078	AT1G59750	Chr1	21978852	21980749	H3K4me3	pold2; 10 day-old seedlings	pold2_H3K4me3	EF	ChIP-seq
GSM2051300	AT1G59750	Chr1	21978857	21980650	H3K14ac	ein2-5; 3 day-old seedling after ethylene treatment	ein2_H3K14Ac_ethylene_ChIPseq_rep1	EF	ChIP-seq
GSM1925338	AT1G59750	Chr1	21978858	21979059	PHV: HB family	protein:PHV; gene id:AT1G30490; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-PHV_col_a	TF	DAP-seq
GSM1925746	AT1G59750	Chr1	21978866	21979067	AtHB32_col200_a: ZFHD family	protein:AtHB32; gene id:AT1G14687; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-AtHB32_col200_a	TF	DAP-seq
GSM1925331	AT1G59750	Chr1	21978868	21979069	ATHB5: HB family	protein:ATHB5; gene id:AT5G65310; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB5_colamp_a	TF	DAP-seq
GSM2388456	AT1G59750	Chr1	21978871	21980632	H3K9ac	pwr mutants	pwr2_K9_rep2	EF	ChIP-seq
GSM2388454	AT1G59750	Chr1	21978874	21980765	H3K9ac	had9 mutants	hdac_K9_rep2	EF	ChIP-seq
GSM2027814	AT1G59750	Chr1	21978887	21980682	H3K4me3	Col-0 leaves	A_thaliana_H3K4me3_chip	EF	ChIP-seq
GSM2051303	AT1G59750	Chr1	21978888	21980585	H3K23ac	ein2-5; 3 day-old seedling after ethylene treatment	ein2_H3K23Ac_ethylene_ChIPseq_rep2	EF	ChIP-seq
GSM1936285	AT1G59750	Chr1	21978889	21980434	H3K36ac	WT; leaves	H3K36ac_Col_wt_Rep1	EF	ChIP-seq
GSM2090073	AT1G59750	Chr1	21978892	21980728	H3K4me3	C24; 10 day-old seedlings	WT_H3K4me3	EF	ChIP-seq
GSM2101794	AT1G59750	Chr1	21978893	21980736	H3K4me3	C24; 10 day-old seedlings	TWT_H3K4me3	EF	ChIP-seq
GSM2051284	AT1G59750	Chr1	21978908	21980688	H3K9ac	Col-0;3 day-old whole seedling after air treatment	COL_H3K9Ac_air_ChIPseq_rep2	EF	ChIP-seq
GSM2429861	AT1G59750	Chr1	21978908	21982739	H3K36me3	Homozygous sdg8 T-DNA insertion	sdg8-H3K36me3	EF	ChIP-seq
GSM1193622	AT1G59750	Chr1	21978909	21980624	H3K4me3	jmj14 ldl1 ldl2	jmj14 ldl1 ldl2 H3K4m3 ChIP (replicate 2)	EF	ChIP-seq
GSM2027818	AT1G59750	Chr1	21978909	21980650	H3K56ac	Col-0 leaves	A_thaliana_H3K56ac_chip	EF	ChIP-seq
GSM1936279	AT1G59750	Chr1	21978912	21980426	H3K36ac	sdg8; leaves	H3K36ac_Col_sdg8_Rep1	EF	ChIP-seq
GSM2101799	AT1G59750	Chr1	21978913	21980693	H3K4me3	fen1; 10 day-old seedlings	fen1_H3K4me3	EF	ChIP-seq
GSM2544806	AT1G59750	Chr1	21978915	21982780	H3K4me3	H3.3 Knockdown; 10 day-old seedlings	H33KD_H3K4me3_#2	EF	ChIP-seq
GSM1936273	AT1G59750	Chr1	21978920	21983734	H3K36me3	WT; leaves	H3K36me3_ws_wt_Rep1	EF	ChIP-seq
GSM2051283	AT1G59750	Chr1	21978924	21980684	H3K9ac	Col-0;3 day-old whole seedling after air treatment	COL_H3K9Ac_air_ChIPseq_rep1	EF	ChIP-seq
GSM1193621	AT1G59750	Chr1	21978925	21980695	H3K4me3	WT	Col H3K4m3 ChIP (replicate 2)	EF	ChIP-seq
GSM1936280	AT1G59750	Chr1	21978926	21980377	H3K36ac	sdg8; leaves	H3K36ac_Col_sdg8_Rep2	EF	ChIP-seq
GSM2388442	AT1G59750	Chr1	21978928	21980265	H3K14ac	hda9 mutants	hdac_K14	EF	ChIP-seq
GSM2051290	AT1G59750	Chr1	21978935	21980634	H3K9ac	Col-0; 3 day-old whole seedling after ethylene treatment	COL_H3K9Ac_ethylene_ChIPseq_rep2	EF	ChIP-seq
GSM1936268	AT1G59750	Chr1	21978938	21983805	H3K36me3	gcn5; leaves 	H3K36me3_ws_gcn5_Rep2	EF	ChIP-seq
GSM2051289	AT1G59750	Chr1	21978938	21980644	H3K9ac	Col-0; 3 day-old whole seedling after ethylene treatment	COL_H3K9Ac_ethylene_ChIPseq_rep1	EF	ChIP-seq
GSM2051302	AT1G59750	Chr1	21978940	21980560	H3K23ac	ein2-5; 3 day-old seedling after ethylene treatment	ein2_H3K23Ac_ethylene_ChIPseq_rep1	EF	ChIP-seq
GSM1925529	AT1G59750	Chr1	21978943	21979144	RVE1: MYBrelated family	protein:RVE1; gene id:AT5G17300; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-RVE1_col_a	TF	DAP-seq
GSM1925524	AT1G59750	Chr1	21978944	21979145	EPR1: MYBrelated family	protein:EPR1; gene id:AT1G18330; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-EPR1_colamp_a	TF	DAP-seq
GSM1936274	AT1G59750	Chr1	21978946	21983598	H3K36me3	WT; leaves	H3K36me3_ws_wt_Rep2	EF	ChIP-seq
GSM2388450	AT1G59750	Chr1	21978948	21980684	H3K9ac	pwr mutants rep1	pwr2_K9_rep1	EF	ChIP-seq
GSM1193625	AT1G59750	Chr1	21978949	21980722	H3K4me3	nrpd1-4	nrpd1 H3K4m3 ChIP (replicate 2)	EF	ChIP-seq
GSM1925620	AT1G59750	Chr1	21978949	21979150	REM19: REM family	protein:REM19; gene id:AT1G49480; protein family:REM; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-REM_tnt-REM19_colamp_a	TF	DAP-seq
GSM1925737	AT1G59750	Chr1	21978950	21979151	ATHB23: ZFHD family	protein:ATHB23; gene id:AT5G39760; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-ZFHD_tnt-ATHB23_col_b	TF	DAP-seq
GSM1925741	AT1G59750	Chr1	21978954	21979155	ATHB25: ZFHD family	protein:ATHB25; gene id:AT5G65410; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB25_col_a	TF	DAP-seq
GSM2388444	AT1G59750	Chr1	21978955	21980367	H314ac	pwr mutants	pwr2_K14	EF	ChIP-seq
GSM2051301	AT1G59750	Chr1	21978956	21980582	H3K14ac	ein2-5; 3 day-old seedling after ethylene treatment	ein2_H3K14Ac_ethylene_ChIPseq_rep2	EF	ChIP-seq
GSM2342263	AT1G59750	Chr1	21978956	21980408	H3K27ac	pwr mutant in early senescence (ES) leaves	pwr-H3K27ac ChIP	EF	ChIP-seq
GSM2544805	AT1G59750	Chr1	21978968	21982639	H3K4me3	H3.3 Knockdown; 10 day-old seedlings	H3.3KD_H3K4me3_#1	EF	ChIP-seq
GSM2183143	AT1G59750	Chr1	21978974	21980553	H3K9/14ac	5 uM TSA treated for 16h	ChIP_TSA_16h_rep1	EF	ChIP-seq
GSM1655647	AT1G59750	Chr1	21978979	21980368	H3K9ac 	mature fully-expanded rosette leaf tissue; 30d	H3K9ac_30d_ChIP	EF	ChIP-seq
GSM1464773	AT1G59750	Chr1	21978982	21980248	H3K4me3	JMJ14-FYR-HA	ChIP-3-130516	EF	ChIP-seq
GSM1925736	AT1G59750	Chr1	21978982	21979183	ATHB23: ZFHD family	protein:ATHB23; gene id:AT5G39760; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB23_colamp_a	TF	DAP-seq
GSM1655649	AT1G59750	Chr1	21978984	21980424	H3K9ac 	mature fully-expanded rosette leaf tissue; 34d	H3K9ac_34d_ChIP	EF	ChIP-seq
GSM2051298	AT1G59750	Chr1	21978984	21980591	H3K23ac	ein2-5; 3 day-old seedling after air treatment	ein2_H3K23Ac_air_ChIPseq_rep2	EF	ChIP-seq
GSM2366606	AT1G59750	Chr1	21978993	21980551	H3K9Ac	WT; 14 day-old seedlings	H3K9Ac in WT	EF	ChIP-seq
GSM2183133	AT1G59750	Chr1	21978998	21980577	H3K9/14ac	5 uM TSA treated for 3h	ChIP_TSA_3h_rep1	EF	ChIP-seq
GSM1936286	AT1G59750	Chr1	21979002	21980430	H3K36ac	WT; leaves	H3K36ac_Col_wt_Rep2	EF	ChIP-seq
GSM2388452	AT1G59750	Chr1	21979005	21980395	H3K9ac	WT	Col_K9_rep2	EF	ChIP-seq
GSM2027817	AT1G59750	Chr1	21979011	21983057	H3K36me3	Col-0 leaves	A_thaliana_H3K36me3_chip	EF	ChIP-seq
GSM1566964	AT1G59750	Chr1	21979012	21980183	LEAFY/LFY	p35S:LFY; 15 day-old seedlings	p35S:LFY; rep1	TF	ChIP-seq
GSM2051297	AT1G59750	Chr1	21979012	21980520	H3K23ac	ein2-5; 3 day-old seedling after air treatment	ein2_H3K23Ac_air_ChIPseq_rep1	EF	ChIP-seq
GSM2544796	AT1G59750	Chr1	21979014	21983711	H3K4me3	WT; 10 day-old seedlings	WT_H3K4me3_#2	EF	ChIP-seq
GSM1193612	AT1G59750	Chr1	21979016	21980385	H3K4me3	WT	Col H3K4m3 ChIP (replicate 1)	EF	ChIP-seq
GSM2544798	AT1G59750	Chr1	21979019	21983091	H3K36me3	WT; 10 day-old seedlings	WT_H3K36me3_#2	EF	ChIP-seq
GSM1225091	AT1G59750	Chr1	21979022	21980553	H3K4me3	Col-0; yong leaves	At_H3K4me3_rep2	EF	ChIP-seq
GSM2544797	AT1G59750	Chr1	21979025	21983913	H3K36me3	WT; 10 day-old seedlings	WT_H3K36me3_#1	EF	ChIP-seq
GSM1225090	AT1G59750	Chr1	21979026	21980529	H3K4me3	Col-0; yong leaves	At_H3K4me3_rep1	EF	ChIP-seq
GSM2051292	AT1G59750	Chr1	21979028	21980464	H3K23ac	Col-0; 3 day-old whole seedling after ethylene treatment	COL_H3K23Ac_ethylene_ChIPseq_rep1	EF	ChIP-seq
GSM2388446	AT1G59750	Chr1	21979029	21980363	H3K9ac	WT	Col_K9_rep1	EF	ChIP-seq
GSM1925678	AT1G59750	Chr1	21979032	21979233	GT2: Trihelix family	protein:GT2; gene id:AT1G76890; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-GT2_col_a	TF	DAP-seq
GSM1925681	AT1G59750	Chr1	21979033	21979234	GTL1: Trihelix family	protein:GTL1; gene id:AT1G33240; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-GTL1_col_a	TF	DAP-seq
GSM2544795	AT1G59750	Chr1	21979033	21982588	H3K4me3	WT; 10 day-old seedlings	WT_H3K4me3_#1	EF	ChIP-seq
GSM2183126	AT1G59750	Chr1	21979038	21980451	H3K9/14ac	Water treated for 3h	ChIP_water_3h_rep2	EF	ChIP-seq
GSM1906920	AT1G59750	Chr1	21979040	21980532	H3K4me3	atx; 4 week-old rosette leaves	H3K4me3_ChIP-Seq_atx	EF	ChIP-seq
GSM1906922	AT1G59750	Chr1	21979044	21980201	H3K4me3	sdg2; 4 week-old rosette leaves	H3K4me3_ChIP-Seq_sdg2	EF	ChIP-seq
GSM2051296	AT1G59750	Chr1	21979049	21980636	H3K14ac	ein2-5; 3 day-old seedling after air treatment	ein2_H3K14Ac_air_ChIPseq_rep2	EF	ChIP-seq
GSM1906917	AT1G59750	Chr1	21979050	21980562	H3K4me3	WT; 4 week-old rosette leaves	H3K4me3_ChIP-Seq_WT	EF	ChIP-seq
GSM2429858	AT1G59750	Chr1	21979050	21981836	H3K36me3	Transgenic H3 insertion (H3.3)	WT-H3K36me3	EF	ChIP-seq
GSM2183129	AT1G59750	Chr1	21979056	21980564	H3K9/14ac	250 uM GSH treated for 3h	ChIP_GSH_3h_rep1	EF	ChIP-seq
GSM1193615	AT1G59750	Chr1	21979063	21980516	H3K4me3	jmj14 ldl1 ldl2	jmj14 ldl1 ldl2 H3K4m3 ChIP (replicate 1)	EF	ChIP-seq
GSM1193624	AT1G59750	Chr1	21979063	21980671	H3K4me3	nrpd1-11	nrpe1 H3K4m3 ChIP (replicate 2)	EF	ChIP-seq
GSM554339	AT1G59750	Chr1	21979063	21980410	H3K9ac	Columbia rosette leaf	H3K9ac_ChIPseq	EF	ChIP-seq
GSM2302418	AT1G59750	Chr1	21979068	21980773	H3K4me3	pWOL:GFP; FACS treated GFP positive root protoplasts	GFP_H3K4me3_1	EF	ChIP-seq
GSM1193623	AT1G59750	Chr1	21979069	21980677	H3K4me3	drm2-2	drm2 H3K4m3 ChIP (replicate 2)	EF	ChIP-seq
GSM1936267	AT1G59750	Chr1	21979074	21983732	H3K36me3	gcn5; leaves 	H3K36me3_ws_gcn5_Rep1	EF	ChIP-seq
GSM2544808	AT1G59750	Chr1	21979079	21982991	H3K36me3	H3.3 Knockdown; 10 day-old seedlings	H3.3KD_H3K36me3_#2	EF	ChIP-seq
GSM2429862	AT1G59750	Chr1	21979090	21983898	H3K36me3	Col-0	Col-0-H3K36me3	EF	ChIP-seq
GSM1925741	AT1G59750	Chr1	21979092	21979293	ATHB25: ZFHD family	protein:ATHB25; gene id:AT5G65410; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB25_col_a	TF	DAP-seq
GSM1925736	AT1G59750	Chr1	21979096	21979297	ATHB23: ZFHD family	protein:ATHB23; gene id:AT5G39760; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB23_colamp_a	TF	DAP-seq
GSM1925737	AT1G59750	Chr1	21979096	21979297	ATHB23: ZFHD family	protein:ATHB23; gene id:AT5G39760; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-ZFHD_tnt-ATHB23_col_b	TF	DAP-seq
GSM2429859	AT1G59750	Chr1	21979100	21980476	H3K36me3	Heterozygous transgenic H3 insertion (K36M missense mutation )	K36M-H3K36me3	EF	ChIP-seq
GSM2342264	AT1G59750	Chr1	21979107	21980282	H3K27ac	hda9 mutant in mature and early senescence leaves.	hda9-H3K27ac ChIP	EF	ChIP-seq
GSM2302424	AT1G59750	Chr1	21979108	21980889	H3K4me3	pWOL:GFP; FACS treated GFP positive root protoplasts	GFP_H3K4me3_2	EF	ChIP-seq
GSM1116508	AT1G59750	Chr1	21979117	21980065	SOC1	SOC1p:gSOC1-GFP;soc1-2	gSOC1-GFP replicate 2	TF	ChIP-seq
GSM1925442	AT1G59750	Chr1	21979117	21979318	MYB3R1: MYB family	protein:MYB3R1; gene id:AT4G32730; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB3R1_col_a	TF	DAP-seq
GSM1925745	AT1G59750	Chr1	21979119	21979320	ATHB34: ZFHD family	protein:ATHB34; gene id:AT3G28920; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB34_col_a	TF	DAP-seq
GSM1925740	AT1G59750	Chr1	21979120	21979321	ATHB25: ZFHD family	protein:ATHB25; gene id:AT5G65410; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB25_colamp_a	TF	DAP-seq
GSM1925742	AT1G59750	Chr1	21979120	21979321	ATHB33: ZFHD family	protein:ATHB33; gene id:AT1G75240; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB33_colamp_a	TF	DAP-seq
GSM1925743	AT1G59750	Chr1	21979120	21979321	ATHB33: ZFHD family	protein:ATHB33; gene id:AT1G75240; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB33_col_a	TF	DAP-seq
GSM1925739	AT1G59750	Chr1	21979121	21979322	ATHB24: ZFHD family	protein:ATHB24; gene id:AT2G18350; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB24_col_a	TF	DAP-seq
GSM1925738	AT1G59750	Chr1	21979122	21979323	ATHB24: ZFHD family	protein:ATHB24; gene id:AT2G18350; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB24_colamp_a	TF	DAP-seq
GSM1925744	AT1G59750	Chr1	21979122	21979323	ATHB34: ZFHD family	protein:ATHB34; gene id:AT3G28920; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB34_colamp_a	TF	DAP-seq
GSM2544807	AT1G59750	Chr1	21979127	21982878	H3K36me3	H3.3 Knockdown; 10 day-old seedlings	H3.3KD_H3K36me3_#1	EF	ChIP-seq
GSM1936291	AT1G59750	Chr1	21979151	21980523	H3K36ac	Columbia leaves	H3K36ac_2	EF	ChIP-seq
GSM1925175	AT1G59750	Chr1	21979161	21979362	AT5G02460: C2C2dof family	protein:AT5G02460; gene id:AT5G02460; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G02460_col_a	TF	DAP-seq
GSM1322880	AT1G59750	Chr1	21979193	21980547	H3K4me3	Arabidopsis lyrata accession MN47; yong leaves	Al_H3K4me3_rep2; Arabidopsis lyrata; ChIP-Seq	EF	ChIP-seq
GSM1193618	AT1G59750	Chr1	21979195	21984410	H3K4me2	drm2-2	drm2 H3K4m2 ChIP (replicate 2)	EF	ChIP-seq
GSM1464772	AT1G59750	Chr1	21979208	21980551	H3K4me3	jmj14-1	ChIP-2-130516	EF	ChIP-seq
GSM1322879	AT1G59750	Chr1	21979216	21980343	H3K4me3	Arabidopsis lyrata accession MN47; yong leaves	Al_H3K4me3_rep1; Arabidopsis lyrata; ChIP-Seq	EF	ChIP-seq
GSM1193616	AT1G59750	Chr1	21979218	21984417	H3K4me2	WT	Col H3K4m2 ChIP (replicate 2)	EF	ChIP-seq
GSM1464771	AT1G59750	Chr1	21979220	21980304	H3K4me3	col	ChIP-1-130516	EF	ChIP-seq
GSM1193613	AT1G59750	Chr1	21979225	21980308	H3K4me3	jmj14	jmj14 H3K4m3 ChIP (replicate 1)	EF	ChIP-seq
GSM2051291	AT1G59750	Chr1	21979231	21983454	H3K14ac	Col-0; 3 day-old whole seedling after ethylene treatment	COL_H3K14Ac_ethylene_ChIPseq	EF	ChIP-seq
GSM1193614	AT1G59750	Chr1	21979258	21980400	H3K4me3	ldl1 ldl2	ldl1 ldl2 H3K4m3 ChIP (replicate 1)	EF	ChIP-seq
GSM1193620	AT1G59750	Chr1	21979267	21984251	H3K4me2	nrpd1-4	nrpd1 H3K4m2 ChIP (replicate 2)	EF	ChIP-seq
GSM1925170	AT1G59750	Chr1	21979268	21979469	AT2G28810: C2C2dof family	protein:AT2G28810; gene id:AT2G28810; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT2G28810_colamp_a	TF	DAP-seq
