Term	Gene	Chr	Start	End	Factor	Desc	Title	Class
GSM2367146	AT2G30470	Chr2	12983817	12986039	H2AK121ub	WT	Col-0 H2AK121ub 7DAG rep3	EF	ChIP-seq
GSM2183129	AT2G30470	Chr2	12983819	12985397	H3K9/14ac	250 uM GSH treated for 3h	ChIP_GSH_3h_rep1	EF	ChIP-seq
GSM1322879	AT2G30470	Chr2	12983825	12985313	H3K4me3	Arabidopsis lyrata accession MN47; yong leaves	Al_H3K4me3_rep1; Arabidopsis lyrata; ChIP-Seq	EF	ChIP-seq
GSM2051292	AT2G30470	Chr2	12983826	12985488	H3K23ac	Col-0; 3 day-old whole seedling after ethylene treatment	COL_H3K23Ac_ethylene_ChIPseq_rep1	EF	ChIP-seq
GSM1193613	AT2G30470	Chr2	12983839	12985314	H3K4me3	jmj14	jmj14 H3K4m3 ChIP (replicate 1)	EF	ChIP-seq
GSM1936290	AT2G30470	Chr2	12983847	12985497	H3K36ac	Columbia leaves	H3K36ac_1	EF	ChIP-seq
GSM1242397	AT2G30470	Chr2	12983849	12985373	H3K23ac	drm12/cmt23; Leaves of 3 week-old plants	drm12cmt23_H3K23ac_ChIP	EF	ChIP-seq
GSM1667166	AT2G30470	Chr2	12983850	12985375	H3K23ac	Col-0; 3 week-old leaves	WT_H3K23ac_ChIP_rep	EF	ChIP-seq
GSM2342263	AT2G30470	Chr2	12983856	12985649	H3K27ac	pwr mutant in early senescence (ES) leaves	pwr-H3K27ac ChIP	EF	ChIP-seq
GSM2183132	AT2G30470	Chr2	12983868	12985382	H3K9/14ac	250 uM GSNO/500 uM cPTIO treated for 3h	CHIP_GSNO_cPTIO_3h_rep2	EF	ChIP-seq
GSM1242394	AT2G30470	Chr2	12983872	12985481	H3K23ac	Col-0; Leaves of 3 week-old plants	WT_H3K23ac_ChIP	EF	ChIP-seq
GSM2342264	AT2G30470	Chr2	12983872	12985522	H3K27ac	hda9 mutant in mature and early senescence leaves.	hda9-H3K27ac ChIP	EF	ChIP-seq
GSM2498436	AT2G30470	Chr2	12983875	12985134	H3AK27me3	clf/swn mutants	clfswn H3AK27me3 7DAG rep1	EF	ChIP-seq
GSM2367145	AT2G30470	Chr2	12983881	12985599	H2AK121ub	clf/swn mutants	clfswn H2AK121ub 7DAG rep1	EF	ChIP-seq
GSM2183142	AT2G30470	Chr2	12983886	12985329	H3K9/14ac	250 uM GSNO/500 uM cPTIO treated for 16h	CHIP_GSNO_cPTIO_16h_rep2	EF	ChIP-seq
GSM1906922	AT2G30470	Chr2	12983891	12985336	H3K4me3	sdg2; 4 week-old rosette leaves	H3K4me3_ChIP-Seq_sdg2	EF	ChIP-seq
GSM1936291	AT2G30470	Chr2	12983903	12985328	H3K36ac	Columbia leaves	H3K36ac_2	EF	ChIP-seq
GSM2302423	AT2G30470	Chr2	12983909	12985238	H3K27me3	pWOL:GFP; FACS treated GFP positive root protoplasts	GFP_H3K27me3_2	EF	ChIP-seq
GSM2367147	AT2G30470	Chr2	12983912	12985706	H2AK121ub	clf/swn mutants	clfswn H2AK121ub 7DAG rep2	EF	ChIP-seq
GSM1193612	AT2G30470	Chr2	12983914	12985463	H3K4me3	WT	Col H3K4m3 ChIP (replicate 1)	EF	ChIP-seq
GSM1655651	AT2G30470	Chr2	12983914	12985496	H3K9ac 	mature fully-expanded rosette leaf tissue; 42d	H3K9ac_42d_ChIP	EF	ChIP-seq
GSM2183138	AT2G30470	Chr2	12983915	12985307	H3K9/14ac	250 uM GSNO treated for 16h	ChIP_GSNO_16h_rep2	EF	ChIP-seq
GSM1667169	AT2G30470	Chr2	12983924	12985413	H3K23ac	drm12cmt23; 3 week-old leaves	drm12cmt23_H3K23ac_ChIP_rep	EF	ChIP-seq
GSM1464771	AT2G30470	Chr2	12983935	12985200	H3K4me3	col	ChIP-1-130516	EF	ChIP-seq
GSM1667172	AT2G30470	Chr2	12983946	12985414	H3K23ac	suvh456; 3 week-old leaves	suvh456_H3K23ac_ChIP_rep	EF	ChIP-seq
GSM1242400	AT2G30470	Chr2	12983950	12985419	H3K23ac	suvh456; Leaves of 3 week-old plants	suvh456_H3K23ac_ChIP	EF	ChIP-seq
GSM1464773	AT2G30470	Chr2	12983954	12985343	H3K4me3	JMJ14-FYR-HA	ChIP-3-130516	EF	ChIP-seq
GSM1925476	AT2G30470	Chr2	12983955	12984156	MYB83: MYB family	protein:MYB83; gene id:AT3G08500; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB83_colamp_a	TF	DAP-seq
GSM2302422	AT2G30470	Chr2	12983955	12985159	H3K4me3	FACS treated wild type root protoplasts	WT_H3K4me3_2	EF	ChIP-seq
GSM1925422	AT2G30470	Chr2	12983960	12984161	MYB113: MYB family	protein:MYB113; gene id:AT1G66370; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB113_col_a	TF	DAP-seq
GSM1464774	AT2G30470	Chr2	12983969	12985242	H3K4me3	JMJ14-HA	ChIP-6-130516	EF	ChIP-seq
GSM554339	AT2G30470	Chr2	12983998	12985281	H3K9ac	Columbia rosette leaf	H3K9ac_ChIPseq	EF	ChIP-seq
GSM2498438	AT2G30470	Chr2	12984004	12985182	H3AK27me3	clf/swn mutants	clfswn H3AK27me3 7DAG rep2	EF	ChIP-seq
GSM2302416	AT2G30470	Chr2	12984016	12985134	H3K4me3	FACS treated wild type root protoplasts	WT_H3K4me3_1	EF	ChIP-seq
GSM2287865	AT2G30470	Chr2	12984020	12986140	WRKY40	WRKY40-HA; 1 uM flg22 for 2 h	W40HA_2h_1 (ChIP-Seq)	TF	ChIP-seq
GSM1655647	AT2G30470	Chr2	12984043	12985509	H3K9ac 	mature fully-expanded rosette leaf tissue; 30d	H3K9ac_30d_ChIP	EF	ChIP-seq
GSM2287863	AT2G30470	Chr2	12984081	12986122	WRKY18	WRKY18-HA; 1 uM flg22 for 2 h	W18HA_2h_1 (ChIP-Seq)	TF	ChIP-seq
GSM2429860	AT2G30470	Chr2	12984107	12985471	H3K36me3	Homozygous transgenic H3 insertion (K36M missense mutation in AT4G40040)	K36M-hom-H3K36me3	EF	ChIP-seq
GSM2287861	AT2G30470	Chr2	12984159	12985753	WRKY33	WRKY33-HA; 1 uM flg22 for 2 h	W33HA_2h_1 (ChIP-Seq)	TF	ChIP-seq
GSM2287873	AT2G30470	Chr2	12984173	12987740	WRKY40	WRKY40-HA; 1 uM flg22 for 2 h	W40HA_2h_2 (ChIP-Seq)	TF	ChIP-seq
GSM1925403	AT2G30470	Chr2	12984279	12984480	AGL63: MADS family	protein:AGL63; gene id:AT1G31140; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MADS_tnt-AGL63_col_a	TF	DAP-seq
GSM1925406	AT2G30470	Chr2	12984279	12984480	SVPb: MADS family	protein:SVP; gene id:AT2G22540; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3b; subset:motif	DAPSeq-MADS_tnt-SVP_col_v3b	TF	DAP-seq
GSM2130906	AT2G30470	Chr2	12984279	12988702	FBH3	EtOH mock treatment for 4 hours	AT1G51140_FBH3_EtOH_ChIP_rep1	TF	ChIP-seq
GSM1669406	AT2G30470	Chr2	12984300	12985187	H3K4me3	Col-0; 21 day-old rosette leaves in drought stress state	rosettes_wildtype_peg_H3K4me3_rep1	EF	ChIP-seq
GSM1925724	AT2G30470	Chr2	12984327	12984528	WRKY50: WRKY family	protein:WRKY50; gene id:AT5G26170; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY50_col_a	TF	DAP-seq
GSM1264688	AT2G30470	Chr2	12984356	12988406	BBM	2;4-D induced somatic embryos; pBBM::NLS-GFP	35S::BBM-GFP	TF	ChIP-seq
GSM1925723	AT2G30470	Chr2	12984360	12984561	WRKY50: WRKY family	protein:WRKY50; gene id:AT5G26170; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY50_colamp_a	TF	DAP-seq
GSM1925734	AT2G30470	Chr2	12984361	12984562	WRKY75: WRKY family	protein:WRKY75; gene id:AT5G13080; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY75_col_a	TF	DAP-seq
GSM958270	AT2G30470	Chr2	12984384	12985697	PIF3	pif3-3 ; 2 day-old whole seedlings under dark	P3M-ChIP-2	TF	ChIP-seq
GSM1264686	AT2G30470	Chr2	12984404	12986186	BBM	2;4-D induced somatic embryos; pBBM::BBM-YFP	pBBM::BBM-YFP	TF	ChIP-seq
GSM958274	AT2G30470	Chr2	12984409	12985762	Myc	WT; 2 day-old whole seedlings under dark	WT-ChIP-2	TF	ChIP-seq
GSM2130860	AT2G30470	Chr2	12984418	12985906	NFYB2	EtOH mock treatment for 4 hours	AT5G47640_NFYB2_EtOH_ChIP_rep1	TF	ChIP-seq
GSM1925703	AT2G30470	Chr2	12984437	12984638	WRKY28: WRKY family	protein:WRKY28; gene id:AT4G18170; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY28_col_a	TF	DAP-seq
GSM958276	AT2G30470	Chr2	12984437	12985677	Myc	WT; 2 day-old whole seedlings under dark	WT-ChIP-4	TF	ChIP-seq
GSM1925690	AT2G30470	Chr2	12984438	12984639	WRKY18: WRKY family	protein:WRKY18; gene id:AT4G31800; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY18_col_a	TF	DAP-seq
GSM1925689	AT2G30470	Chr2	12984439	12984640	WRKY18: WRKY family	protein:WRKY18; gene id:AT4G31800; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY18_colamp_a	TF	DAP-seq
GSM1665429	AT2G30470	Chr2	12984450	12985914	PIF4	PIF4-3xFlag-6xHis seedlings treated with low blue light for 16 hours	ChIPSeq-PIF4_FLAG_Rep3	EF	ChIP-seq
GSM1059961	AT2G30470	Chr2	12984459	12985733	Myc	Control wt	WT-ChIP-2	TF	ChIP-seq
GSM958272	AT2G30470	Chr2	12984463	12985831	PIF3	pif3-3 ; 2 day-old whole seedlings under dark	P3M-ChIP-4	TF	ChIP-seq
GSM2130935	AT2G30470	Chr2	12984481	12986027	MYB44	10 uM abscisic acid for 4 hours	AT5G67300_MYB44_ABA_ChIP_rep1	TF	ChIP-seq
GSM1059966	AT2G30470	Chr2	12984527	12985641	Myc	WT	WT-ChIP-1A	TF	ChIP-seq
GSM2287869	AT2G30470	Chr2	12984528	12987693	WRKY33	WRKY33-HA; 1 uM flg22 for 2 h	W33HA_2h_2 (ChIP-Seq)	TF	ChIP-seq
GSM2130883	AT2G30470	Chr2	12984545	12986025	ANAC032	10 uM abscisic acid for 4 hours	AT1G77450_ANAC032_ABA_ChIP_rep2	TF	ChIP-seq
GSM2287871	AT2G30470	Chr2	12984573	12987766	WRKY18	WRKY18-HA; 1 uM flg22 for 2 h	W18HA_2h_2 (ChIP-Seq)	TF	ChIP-seq
GSM2130952	AT2G30470	Chr2	12984578	12986062	HB6	EtOH mock treatment for 4 hours	AT2G22430_HB6_EtOH_ChIP_rep3	TF	ChIP-seq
GSM1925711	AT2G30470	Chr2	12984602	12984803	WRKY33: WRKY family	protein:WRKY33; gene id:AT2G38470; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY33_col_a	TF	DAP-seq
GSM1925696	AT2G30470	Chr2	12984603	12984804	WRKY25: WRKY family	protein:WRKY25; gene id:AT2G30250; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY25_colamp_a	TF	DAP-seq
GSM1925703	AT2G30470	Chr2	12984603	12984804	WRKY28: WRKY family	protein:WRKY28; gene id:AT4G18170; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY28_col_a	TF	DAP-seq
GSM1925686	AT2G30470	Chr2	12984608	12984809	WRKY15: WRKY family	protein:WRKY15; gene id:AT2G23320; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-WRKY_tnt-WRKY15_col_b	TF	DAP-seq
GSM1925683	AT2G30470	Chr2	12984612	12984813	WRKY14: WRKY family	protein:WRKY14; gene id:AT1G30650; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY14_colamp_a	TF	DAP-seq
GSM1925689	AT2G30470	Chr2	12984612	12984813	WRKY18: WRKY family	protein:WRKY18; gene id:AT4G31800; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY18_colamp_a	TF	DAP-seq
GSM1925704	AT2G30470	Chr2	12984612	12984813	WRKY29: WRKY family	protein:WRKY29; gene id:AT4G23550; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY29_colamp_a	TF	DAP-seq
GSM1925727	AT2G30470	Chr2	12984612	12984813	WRKY6: WRKY family	protein:WRKY6; gene id:AT1G62300; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY6_colamp_a	TF	DAP-seq
GSM1925730	AT2G30470	Chr2	12984612	12984813	WRKY65: WRKY family	protein:WRKY65; gene id:AT1G29280; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY65_col_a	TF	DAP-seq
GSM1925734	AT2G30470	Chr2	12984612	12984813	WRKY75: WRKY family	protein:WRKY75; gene id:AT5G13080; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY75_col_a	TF	DAP-seq
GSM1925690	AT2G30470	Chr2	12984613	12984814	WRKY18: WRKY family	protein:WRKY18; gene id:AT4G31800; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY18_col_a	TF	DAP-seq
GSM1925697	AT2G30470	Chr2	12984613	12984814	WRKY25: WRKY family	protein:WRKY25; gene id:AT2G30250; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY25_col_a	TF	DAP-seq
GSM1925709	AT2G30470	Chr2	12984613	12984814	WRKY31: WRKY family	protein:WRKY31; gene id:AT4G22070; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY31_colamp_a	TF	DAP-seq
GSM1925718	AT2G30470	Chr2	12984613	12984814	WRKY45: WRKY family	protein:WRKY45; gene id:AT3G01970; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY45_col_a	TF	DAP-seq
GSM1925725	AT2G30470	Chr2	12984613	12984814	WRKY55: WRKY family	protein:WRKY55; gene id:AT2G40740; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY55_col_a	TF	DAP-seq
GSM1925732	AT2G30470	Chr2	12984613	12984814	WRKY71: WRKY family	protein:WRKY71; gene id:AT1G29860; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY71_col_a	TF	DAP-seq
GSM1925694	AT2G30470	Chr2	12984614	12984815	WRKY24: WRKY family	protein:WRKY24; gene id:AT5G41570; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY24_colamp_a	TF	DAP-seq
GSM1925695	AT2G30470	Chr2	12984614	12984815	WRKY24: WRKY family	protein:WRKY24; gene id:AT5G41570; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY24_col_a	TF	DAP-seq
GSM2130936	AT2G30470	Chr2	12984634	12986081	MYB44	EtOH mock treatment for 4 hours	AT5G67300_MYB44_EtOH_ChIP_rep1	TF	ChIP-seq
GSM2287870	AT2G30470	Chr2	12984688	12986268	WRKY18	WRKY18-HA; 1 uM flg22 for 0 h	W18HA_0h_2 (ChIP-Seq)	TF	ChIP-seq
GSM2130919	AT2G30470	Chr2	12984706	12986146	DREB2A	10 uM abscisic acid for 4 hours	AT5G05410_DREB2A_ABA_ChIP_rep2	TF	ChIP-seq
GSM1925542	AT2G30470	Chr2	12984737	12984938	ANAC017: NAC family	protein:ANAC017; gene id:AT1G34190; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:v31; subset:motif	DAPSeq-NAC_tnt-ANAC017_colamp_v31	TF	DAP-seq
GSM1925091	AT2G30470	Chr2	12984820	12985021	ERF115: AP2EREBP family	protein:ERF115; gene id:AT5G07310; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-ERF115_colamp_a	TF	DAP-seq
GSM1925090	AT2G30470	Chr2	12984822	12985023	ERF11: AP2EREBP family	protein:ERF11; gene id:AT1G28370; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-AP2EREBP_tnt-ERF11_col_b	TF	DAP-seq
GSM1925044	AT2G30470	Chr2	12984823	12985024	At4g16750: AP2EREBP family	protein:At4g16750; gene id:AT4G16750; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-At4g16750_col_a	TF	DAP-seq
GSM1925111	AT2G30470	Chr2	12984823	12985024	ERF8: AP2EREBP family	protein:ERF8; gene id:AT1G53170; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-ERF8_col_a	TF	DAP-seq
GSM2287868	AT2G30470	Chr2	12984834	12987371	WRKY33	WRKY33-HA; 1 uM flg22 for 0 h	W33HA_0h_2 (ChIP-Seq)	TF	ChIP-seq
GSM1925146	AT2G30470	Chr2	12984836	12985037	BPC1: BBRBPC family	protein:BPC1; gene id:AT2G01930; protein family:BBRBPC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-BBRBPC_tnt-BPC1_colamp_a	TF	DAP-seq
GSM1925102	AT2G30470	Chr2	12984849	12985050	ERF4: AP2EREBP family	protein:ERF4; gene id:AT3G15210; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-ERF4_col_a	TF	DAP-seq
GSM1925019	AT2G30470	Chr2	12984853	12985054	AT1G28160: AP2EREBP family	protein:AT1G28160; gene id:AT1G28160; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-AT1G28160_colamp_a	TF	DAP-seq
GSM1925010	AT2G30470	Chr2	12984907	12985108	VRN1: ABI3VP1 family	protein:VRN1; gene id:AT3G18990; protein family:ABI3VP1; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ABI3VP1_tnt-VRN1_col_a	TF	DAP-seq
GSM1925620	AT2G30470	Chr2	12984929	12985130	REM19: REM family	protein:REM19; gene id:AT1G49480; protein family:REM; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-REM_tnt-REM19_colamp_a	TF	DAP-seq
GSM1925146	AT2G30470	Chr2	12984989	12985190	BPC1: BBRBPC family	protein:BPC1; gene id:AT2G01930; protein family:BBRBPC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-BBRBPC_tnt-BPC1_colamp_a	TF	DAP-seq
GSM2130922	AT2G30470	Chr2	12985030	12986512	DREB2A	EtOH mock treatment for 4 hours	AT5G05410_DREB2A_EtOH_ChIP_rep3	TF	ChIP-seq
GSM1925006	AT2G30470	Chr2	12985033	12985234	FUS3: ABI3VP1 family	protein:FUS3; gene id:AT3G26790; protein family:ABI3VP1; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ABI3VP1_tnt-FUS3_col_a	TF	DAP-seq
GSM1499339	AT2G30470	Chr2	12985068	12986522	NRPE1	Col; floral tissue	Endogenous_NRPE1_ChIPseq-Col	EF	ChIP-seq
GSM1296939	AT2G30470	Chr2	12985071	12987235	H3K27me3	14 day-old brm/clf mutant seedlings	H3K27me3_ChIPSeq in brm clf_rep2	EF	ChIP-seq
GSM2028112	AT2G30470	Chr2	12985075	12987193	H3K27me3	clf mutant seeds	H3K27me3 in CLF	EF	ChIP-seq
GSM2028110	AT2G30470	Chr2	12985096	12987473	H3K27me3	lhp1 mutant seeds	H3K27me3 in LHP1	EF	ChIP-seq
GSM1499342	AT2G30470	Chr2	12985160	12986391	NRPE1	drm3-1; floral tissue	Endogenous_NRPE1_ChIPseq-drm3	EF	ChIP-seq
GSM1530043	AT2G30470	Chr2	12985165	12986594	H3K27me3	WT_C24	H3K27me3_ChIP-seq_WT_C24_Rep1	EF	ChIP-seq
GSM1296935	AT2G30470	Chr2	12985183	12987198	H3K27me3	14 day-old brm mutant seedlings	H3K27me3_ChIPSeq in brm_rep2	EF	ChIP-seq
GSM1925408	AT2G30470	Chr2	12985187	12985388	ATY13: MYB family	protein:ATY13; gene id:AT1G74650; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-ATY13_col_a	TF	DAP-seq
GSM1925488	AT2G30470	Chr2	12985188	12985389	MYB99: MYB family	protein:MYB99; gene id:AT5G62320; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB99_colamp_a	TF	DAP-seq
GSM1925459	AT2G30470	Chr2	12985189	12985390	MYB58: MYB family	protein:MYB58; gene id:AT1G16490; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB58_colamp_a	TF	DAP-seq
GSM1925460	AT2G30470	Chr2	12985189	12985390	MYB58: MYB family	protein:MYB58; gene id:AT1G16490; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB58_col_a	TF	DAP-seq
GSM1925468	AT2G30470	Chr2	12985189	12985390	MYB67: MYB family	protein:MYB67; gene id:AT3G12720; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB67_col_a	TF	DAP-seq
GSM1296938	AT2G30470	Chr2	12985220	12987140	H3K27me3	14 day-old brm/clf mutant seedlings	H3K27me3_ChIPSeq in brm clf_rep1	EF	ChIP-seq
GSM1499341	AT2G30470	Chr2	12985227	12986499	NRPE1	drm2-2; floral tissue	Endogenous_NRPE1_ChIPseq-drm2	EF	ChIP-seq
GSM1925778	AT2G30470	Chr2	12985229	12985430	TGA1: bZIP family	protein:TGA1; gene id:AT5G65210; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA1_colamp_a	TF	DAP-seq
GSM1925779	AT2G30470	Chr2	12985229	12985430	TGA10: bZIP family	protein:TGA10; gene id:AT5G06839; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA10_colamp_a	TF	DAP-seq
GSM1925783	AT2G30470	Chr2	12985229	12985430	TGA4: bZIP family	protein:TGA4; gene id:AT5G10030; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA4_colamp_a	TF	DAP-seq
GSM1925789	AT2G30470	Chr2	12985229	12985430	TGA9: bZIP family	protein:TGA9; gene id:AT1G08320; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA9_col_a	TF	DAP-seq
GSM1925805	AT2G30470	Chr2	12985229	12985430	bZIP50: bZIP family	protein:bZIP50; gene id:AT1G77920; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v31; subset:motif	DAPSeq-bZIP_tnt-bZIP50_col_v31	TF	DAP-seq
GSM1925786	AT2G30470	Chr2	12985230	12985431	TGA6: bZIP family	protein:TGA6; gene id:AT3G12250; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA6_colamp_a	TF	DAP-seq
GSM1925787	AT2G30470	Chr2	12985230	12985431	TGA6: bZIP family	protein:TGA6; gene id:AT3G12250; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA6_col_a	TF	DAP-seq
GSM1925788	AT2G30470	Chr2	12985230	12985431	TGA9: bZIP family	protein:TGA9; gene id:AT1G08320; protein family:bZIP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-bZIP_tnt-TGA9_colamp_a	TF	DAP-seq
