Term	Gene	Chr	Start	End	Factor	Desc	Title	Class
GSM2095558	AT5G13790	Chr5	4450535	4452051	FRG1	Wt with acclimatizing (ACC) heat stress	WT_ACC_R1	TF	ChIP-seq
GSM364939	AT5G13790	Chr5	4450535	4451883	SEPALLATA3	WT; primary and secondary inflorescences of 5-7 weeks old plants	SEP3_ChIPSeq_wt_1	TF	ChIP-seq
GSM2130927	AT5G13790	Chr5	4450567	4452379	RD26	10 uM abscisic acid for 4 hours	AT4G27410_RD26_ABA_ChIP_rep3	TF	ChIP-seq
GSM1618746	AT5G13790	Chr5	4450582	4452461	WRKY33	14 hour post inoculation with spores of Botrytis cinerea 2100	WK33-HA Bc 14h rep2	TF	ChIP-seq
GSM2287869	AT5G13790	Chr5	4450592	4452457	WRKY33	WRKY33-HA; 1 uM flg22 for 2 h	W33HA_2h_2 (ChIP-Seq)	TF	ChIP-seq
GSM2287861	AT5G13790	Chr5	4450594	4452458	WRKY33	WRKY33-HA; 1 uM flg22 for 2 h	W33HA_2h_1 (ChIP-Seq)	TF	ChIP-seq
GSM364940	AT5G13790	Chr5	4450595	4451751	SEPALLATA3	WT; primary and secondary inflorescences of 5-7 weeks old plants	SEP3_ChIPSeq_wt_2	TF	ChIP-seq
GSM1116506	AT5G13790	Chr5	4450608	4451854	SOC1	SOC1p:gSOC1-GFP;soc1-2	gSOC1-GFP replicate 1	TF	ChIP-seq
GSM1618745	AT5G13790	Chr5	4450628	4452312	WRKY33	14 hour post inoculation with spores of Botrytis cinerea 2100	WK33-HA Bc 14h rep1	TF	ChIP-seq
GSM1925724	AT5G13790	Chr5	4450647	4450848	WRKY50: WRKY family	protein:WRKY50; gene id:AT5G26170; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY50_col_a	TF	DAP-seq
GSM1925343	AT5G13790	Chr5	4450732	4450933	HSF3: HSF family	protein:HSF3; gene id:AT5G16820; protein family:HSF; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HSF_tnt-HSF3_colamp_a	TF	DAP-seq
GSM1925344	AT5G13790	Chr5	4450734	4450935	HSF3: HSF family	protein:HSF3; gene id:AT5G16820; protein family:HSF; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HSF_tnt-HSF3_col_a	TF	DAP-seq
GSM1925406	AT5G13790	Chr5	4450793	4450994	SVPb: MADS family	protein:SVP; gene id:AT2G22540; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3b; subset:motif	DAPSeq-MADS_tnt-SVP_col_v3b	TF	DAP-seq
GSM1925300	AT5G13790	Chr5	4450800	4451001	AT4G37180: G2like family	protein:AT4G37180; gene id:AT4G37180; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT4G37180_col_a	TF	DAP-seq
GSM1925301	AT5G13790	Chr5	4450826	4451027	AT5G45580: G2like family	protein:AT5G45580; gene id:AT5G45580; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT5G45580_colamp_a	TF	DAP-seq
GSM1925403	AT5G13790	Chr5	4450834	4451035	AGL63: MADS family	protein:AGL63; gene id:AT1G31140; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MADS_tnt-AGL63_col_a	TF	DAP-seq
GSM1925310	AT5G13790	Chr5	4450842	4451043	At3g04030: G2like family	protein:At3g04030; gene id:AT3G04030; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g04030_col_a	TF	DAP-seq
GSM1925314	AT5G13790	Chr5	4450843	4451044	At3g24120: G2like family	protein:At3g24120; gene id:AT3G24120; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g24120_colamp_a	TF	DAP-seq
GSM1925186	AT5G13790	Chr5	4450866	4451067	At5g62940: C2C2dof family	protein:At5g62940; gene id:AT5G62940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At5g62940_col_a	TF	DAP-seq
GSM1925006	AT5G13790	Chr5	4450960	4451161	FUS3: ABI3VP1 family	protein:FUS3; gene id:AT3G26790; protein family:ABI3VP1; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ABI3VP1_tnt-FUS3_col_a	TF	DAP-seq
GSM1925174	AT5G13790	Chr5	4450963	4451164	AT5G02460: C2C2dof family	protein:AT5G02460; gene id:AT5G02460; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G02460_colamp_a	TF	DAP-seq
GSM1925175	AT5G13790	Chr5	4450964	4451165	AT5G02460: C2C2dof family	protein:AT5G02460; gene id:AT5G02460; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G02460_col_a	TF	DAP-seq
GSM1925181	AT5G13790	Chr5	4450964	4451165	At1g64620: C2C2dof family	protein:At1g64620; gene id:AT1G64620; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At1g64620_colamp_a	TF	DAP-seq
GSM1925184	AT5G13790	Chr5	4450964	4451165	At4g38000: C2C2dof family	protein:At4g38000; gene id:AT4G38000; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At4g38000_colamp_a	TF	DAP-seq
GSM1925196	AT5G13790	Chr5	4450964	4451165	OBP4: C2C2dof family	protein:OBP4; gene id:AT5G60850; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP4_colamp_a	TF	DAP-seq
GSM1925198	AT5G13790	Chr5	4450965	4451166	dof24: C2C2dof family	protein:DOF2.4; gene id:AT2G37590; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof24_colamp_a	TF	DAP-seq
GSM1925201	AT5G13790	Chr5	4450965	4451166	dof43: C2C2dof family	protein:DOF4.3; gene id:AT4G21040; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof43_colamp_a	TF	DAP-seq
GSM1925171	AT5G13790	Chr5	4450966	4451167	AT2G28810: C2C2dof family	protein:AT2G28810; gene id:AT2G28810; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT2G28810_col_a	TF	DAP-seq
GSM1925191	AT5G13790	Chr5	4450966	4451167	DAG2: C2C2dof family	protein:DAG2; gene id:AT2G46590; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-DAG2_colamp_a	TF	DAP-seq
GSM1925192	AT5G13790	Chr5	4450966	4451167	DAG2: C2C2dof family	protein:DAG2; gene id:AT2G46590; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-DAG2_col_a	TF	DAP-seq
GSM1925406	AT5G13790	Chr5	4450966	4451167	SVPb: MADS family	protein:SVP; gene id:AT2G22540; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3b; subset:motif	DAPSeq-MADS_tnt-SVP_col_v3b	TF	DAP-seq
GSM1925176	AT5G13790	Chr5	4450967	4451168	AT5G66940: C2C2dof family	protein:AT5G66940; gene id:AT5G66940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G66940_colamp_a	TF	DAP-seq
GSM1925182	AT5G13790	Chr5	4450967	4451168	At3g45610: C2C2dof family	protein:At3g45610; gene id:AT3G45610; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At3g45610_colamp_a	TF	DAP-seq
GSM1925183	AT5G13790	Chr5	4450967	4451168	At3g45610: C2C2dof family	protein:At3g45610; gene id:AT3G45610; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At3g45610_col_a	TF	DAP-seq
GSM1925197	AT5G13790	Chr5	4450967	4451168	OBP4: C2C2dof family	protein:OBP4; gene id:AT5G60850; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP4_col_a	TF	DAP-seq
GSM1925258	AT5G13790	Chr5	4450967	4451168	AT3G12130: C3H family	protein:AT3G12130; gene id:AT3G12130; protein family:C3H; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C3H_tnt-AT3G12130_colamp_a	TF	DAP-seq
GSM1925170	AT5G13790	Chr5	4450968	4451169	AT2G28810: C2C2dof family	protein:AT2G28810; gene id:AT2G28810; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT2G28810_colamp_a	TF	DAP-seq
GSM1925180	AT5G13790	Chr5	4450968	4451169	At1g64620_100ng20cy_b: C2C2dof family	protein:At1g64620; gene id:AT1G64620; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-C2C2dof_tnt-At1g64620_100ng20cy_b	TF	DAP-seq
GSM1925187	AT5G13790	Chr5	4450968	4451169	CDF3: C2C2dof family	protein:CDF3; gene id:AT3G47500; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-CDF3_colamp_a	TF	DAP-seq
GSM1925193	AT5G13790	Chr5	4450968	4451169	OBP1: C2C2dof family	protein:OBP1; gene id:AT3G50410; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP1_col_a	TF	DAP-seq
GSM1925199	AT5G13790	Chr5	4450968	4451169	dof24: C2C2dof family	protein:DOF2.4; gene id:AT2G37590; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof24_col_a	TF	DAP-seq
GSM1925195	AT5G13790	Chr5	4450969	4451170	OBP3: C2C2dof family	protein:OBP3; gene id:AT3G55370; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP3_col_a	TF	DAP-seq
GSM1925204	AT5G13790	Chr5	4450969	4451170	dof45: C2C2dof family	protein:DOF4.5; gene id:AT4G21080; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof45_col_a	TF	DAP-seq
GSM1925403	AT5G13790	Chr5	4450974	4451175	AGL63: MADS family	protein:AGL63; gene id:AT1G31140; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MADS_tnt-AGL63_col_a	TF	DAP-seq
GSM1925405	AT5G13790	Chr5	4450976	4451177	SVPb: MADS family	protein:SVP; gene id:AT2G22540; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:v3b; subset:motif	DAPSeq-MADS_tnt-SVP_colamp_v3b	TF	DAP-seq
GSM2287872	AT5G13790	Chr5	4450983	4452309	WRKY40	WRKY40-HA; 1 uM flg22 for 0 h	W40HA_0h_2 (ChIP-Seq)	TF	ChIP-seq
GSM1925172	AT5G13790	Chr5	4451015	4451216	AT3G52440: C2C2dof family	protein:AT3G52440; gene id:AT3G52440; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT3G52440_colamp_a	TF	DAP-seq
GSM1925177	AT5G13790	Chr5	4451016	4451217	AT5G66940: C2C2dof family	protein:AT5G66940; gene id:AT5G66940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G66940_col_a	TF	DAP-seq
GSM1925190	AT5G13790	Chr5	4451016	4451217	COG1: C2C2dof family	protein:COG1; gene id:AT1G29160; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-COG1_col_a	TF	DAP-seq
GSM1925169	AT5G13790	Chr5	4451017	4451218	AT1G69570: C2C2dof family	protein:AT1G69570; gene id:AT1G69570; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT1G69570_col_a	TF	DAP-seq
GSM1925592	AT5G13790	Chr5	4451019	4451220	NTM1: NAC family	protein:NTM1; gene id:AT4G01540; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-NTM1_colamp_a	TF	DAP-seq
GSM1925186	AT5G13790	Chr5	4451021	4451222	At5g62940: C2C2dof family	protein:At5g62940; gene id:AT5G62940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At5g62940_col_a	TF	DAP-seq
GSM1925188	AT5G13790	Chr5	4451021	4451222	CDF3: C2C2dof family	protein:CDF3; gene id:AT3G47500; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-CDF3_col_a	TF	DAP-seq
GSM1925189	AT5G13790	Chr5	4451034	4451235	COG1: C2C2dof family	protein:COG1; gene id:AT1G29160; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-COG1_colamp_a	TF	DAP-seq
GSM1925185	AT5G13790	Chr5	4451036	4451237	At4g38000: C2C2dof family	protein:At4g38000; gene id:AT4G38000; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At4g38000_col_a	TF	DAP-seq
GSM1925168	AT5G13790	Chr5	4451040	4451241	AT1G69570: C2C2dof family	protein:AT1G69570; gene id:AT1G69570; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT1G69570_colamp_a	TF	DAP-seq
GSM1925169	AT5G13790	Chr5	4451042	4451243	AT1G69570: C2C2dof family	protein:AT1G69570; gene id:AT1G69570; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT1G69570_col_a	TF	DAP-seq
GSM1925171	AT5G13790	Chr5	4451042	4451243	AT2G28810: C2C2dof family	protein:AT2G28810; gene id:AT2G28810; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT2G28810_col_a	TF	DAP-seq
GSM1925260	AT5G13790	Chr5	4451043	4451244	AT5G63260: C3H family	protein:AT5G63260; gene id:AT5G63260; protein family:C3H; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C3H_tnt-AT5G63260_col_a	TF	DAP-seq
GSM1925166	AT5G13790	Chr5	4451045	4451246	AT1G47655: C2C2dof family	protein:AT1G47655; gene id:AT1G47655; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT1G47655_colamp_a	TF	DAP-seq
GSM1925175	AT5G13790	Chr5	4451047	4451248	AT5G02460: C2C2dof family	protein:AT5G02460; gene id:AT5G02460; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G02460_col_a	TF	DAP-seq
GSM1925395	AT5G13790	Chr5	4451047	4451248	AGL15: MADS family	protein:AGL15; gene id:AT5G13790; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MADS_tnt-AGL15_col_a	TF	DAP-seq
GSM1925177	AT5G13790	Chr5	4451048	4451249	AT5G66940: C2C2dof family	protein:AT5G66940; gene id:AT5G66940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G66940_col_a	TF	DAP-seq
GSM1925176	AT5G13790	Chr5	4451050	4451251	AT5G66940: C2C2dof family	protein:AT5G66940; gene id:AT5G66940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G66940_colamp_a	TF	DAP-seq
GSM1925180	AT5G13790	Chr5	4451051	4451252	At1g64620_100ng20cy_b: C2C2dof family	protein:At1g64620; gene id:AT1G64620; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-C2C2dof_tnt-At1g64620_100ng20cy_b	TF	DAP-seq
GSM1925187	AT5G13790	Chr5	4451051	4451252	CDF3: C2C2dof family	protein:CDF3; gene id:AT3G47500; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-CDF3_colamp_a	TF	DAP-seq
GSM1925193	AT5G13790	Chr5	4451051	4451252	OBP1: C2C2dof family	protein:OBP1; gene id:AT3G50410; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP1_col_a	TF	DAP-seq
GSM1925199	AT5G13790	Chr5	4451051	4451252	dof24: C2C2dof family	protein:DOF2.4; gene id:AT2G37590; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof24_col_a	TF	DAP-seq
GSM1925195	AT5G13790	Chr5	4451052	4451253	OBP3: C2C2dof family	protein:OBP3; gene id:AT3G55370; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP3_col_a	TF	DAP-seq
GSM1925204	AT5G13790	Chr5	4451052	4451253	dof45: C2C2dof family	protein:DOF4.5; gene id:AT4G21080; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof45_col_a	TF	DAP-seq
GSM1925179	AT5G13790	Chr5	4451053	4451254	Adof1: C2C2dof family	protein:ADOF1; gene id:AT1G51700; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-Adof1_col_a	TF	DAP-seq
GSM1925617	AT5G13790	Chr5	4451053	4451254	BBX31: Orphan family	protein:BBX31; gene id:AT3G21890; protein family:Orphan; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Orphan_tnt-BBX31_col_a	TF	DAP-seq
GSM1925054	AT5G13790	Chr5	4451140	4451341	CBF1: AP2EREBP family	protein:CBF1; gene id:AT4G25490; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-CBF1_colamp_a	TF	DAP-seq
GSM1925059	AT5G13790	Chr5	4451140	4451341	CBF3: AP2EREBP family	protein:CBF3; gene id:AT4G25480; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-CBF3_col_a	TF	DAP-seq
GSM1925061	AT5G13790	Chr5	4451140	4451341	CBF4: AP2EREBP family	protein:CBF4; gene id:AT5G51990; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-CBF4_col_a	TF	DAP-seq
GSM1925073	AT5G13790	Chr5	4451140	4451341	DEAR3: AP2EREBP family	protein:DEAR3; gene id:AT2G23340; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-DEAR3_colamp_a	TF	DAP-seq
GSM1925100	AT5G13790	Chr5	4451140	4451341	ERF38: AP2EREBP family	protein:ERF38; gene id:AT2G35700; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-ERF38_col_a	TF	DAP-seq
GSM1925724	AT5G13790	Chr5	4451140	4451341	WRKY50: WRKY family	protein:WRKY50; gene id:AT5G26170; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY50_col_a	TF	DAP-seq
GSM1925026	AT5G13790	Chr5	4451141	4451342	AT3G16280: AP2EREBP family	protein:AT3G16280; gene id:AT3G16280; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-AT3G16280_colamp_a	TF	DAP-seq
GSM1925029	AT5G13790	Chr5	4451141	4451342	AT3G60490: AP2EREBP family	protein:AT3G60490; gene id:AT3G60490; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-AT3G60490_colamp_a	TF	DAP-seq
GSM1925044	AT5G13790	Chr5	4451141	4451342	At4g16750: AP2EREBP family	protein:At4g16750; gene id:AT4G16750; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-At4g16750_col_a	TF	DAP-seq
GSM1925056	AT5G13790	Chr5	4451141	4451342	CBF2: AP2EREBP family	protein:CBF2; gene id:AT4G25470; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-CBF2_colamp_a	TF	DAP-seq
GSM1925058	AT5G13790	Chr5	4451141	4451342	CBF3: AP2EREBP family	protein:CBF3; gene id:AT4G25480; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-CBF3_colamp_a	TF	DAP-seq
GSM1925060	AT5G13790	Chr5	4451141	4451342	CBF4: AP2EREBP family	protein:CBF4; gene id:AT5G51990; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-CBF4_colamp_a	TF	DAP-seq
GSM1925063	AT5G13790	Chr5	4451141	4451342	CEJ1: AP2EREBP family	protein:CEJ1; gene id:AT3G50260; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-CEJ1_col_a	TF	DAP-seq
GSM1925024	AT5G13790	Chr5	4451142	4451343	AT1G77200: AP2EREBP family	protein:AT1G77200; gene id:AT1G77200; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-AT1G77200_colamp_a	TF	DAP-seq
GSM1925025	AT5G13790	Chr5	4451142	4451343	AT1G77200: AP2EREBP family	protein:AT1G77200; gene id:AT1G77200; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-AT1G77200_col_a	TF	DAP-seq
GSM1925055	AT5G13790	Chr5	4451142	4451343	CBF1: AP2EREBP family	protein:CBF1; gene id:AT4G25490; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-CBF1_col_a	TF	DAP-seq
GSM1925057	AT5G13790	Chr5	4451142	4451343	CBF2: AP2EREBP family	protein:CBF2; gene id:AT4G25470; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-CBF2_col_a	TF	DAP-seq
